Drag (N),Lift (N),Time (s)
-0.997,1.786,0
-0.999824622419648,1.78573563472617,0.001
-1.00264907910414,1.78546932600274,0.002
-1.0054693323274,1.78519474329516,0.003
-1.00827022892024,1.78491225055134,0.004
-1.01106630423469,1.78462162423632,0.005
-1.01385770894459,1.78431509526089,0.006
-1.0166385747014,1.78398574532448,0.007
-1.01940960281955,1.78362465950649,0.008
-1.02216747294854,1.78323565689233,0.009
-1.02491131494444,1.78280650337213,0.01
-1.02764031850947,1.78233734008283,0.011
-1.03033942360759,1.78182316182078,0.012
-1.03302098837807,1.78125570114793,0.013
-1.03568254353826,1.78063702535189,0.014
-1.03831835999686,1.7799645867914,0.015
-1.04092944277314,1.77922753598955,0.016
-1.04351351062918,1.77842306048136,0.017
-1.04606530521498,1.77756046030415,0.018
-1.0485830206008,1.77663325742674,0.019
-1.05106336515063,1.77563749913652,0.02
-1.05351278707295,1.7745701911287,0.021
-1.05592580035897,1.77344376652291,0.022
-1.05829691360028,1.77225292035127,0.023
-1.06062378053317,1.77099866914222,0.024
-1.0629025204116,1.76967304611928,0.025
-1.06513513875692,1.76828292636574,0.026
-1.06731506993777,1.76681522474211,0.027
-1.06944235707381,1.76528445083927,0.028
-1.07151689192627,1.76369140836849,0.029
-1.07353749770599,1.76201903549501,0.03
-1.07550279058155,1.76027738473569,0.031
-1.07740992855901,1.75847979112474,0.032
-1.07926758864113,1.75661382066508,0.033
-1.0810669946838,1.75467981519675,0.034
-1.08281826421365,1.75268536897286,0.035
-1.0845233464541,1.75061895863448,0.036
-1.0861884653038,1.74848276332481,0.037
-1.08779562457642,1.7462906973339,0.038
-1.08935613936882,1.74403707896578,0.039
-1.09086693882183,1.74172970981765,0.04
-1.09233109120498,1.73936995446425,0.041
-1.09375486812142,1.73695501614861,0.042
-1.09513001102836,1.73449486735412,0.043
-1.09646531393067,1.73198967809715,0.044
-1.09776163769965,1.72944538483069,0.045
-1.09901323131697,1.72687644338349,0.046
-1.10022229351622,1.72428024367449,0.047
-1.10139925971897,1.72166703778034,0.048
-1.10254417055757,1.71904535919177,0.049
-1.10365898858479,1.71641469476911,0.05
-1.10475272666808,1.71378217217295,0.051
-1.10582800928328,1.71115934959554,0.052
-1.10689098098326,1.70854444624105,0.053
-1.10793906049417,1.70594629035527,0.054
-1.10898649211572,1.70336640485264,0.055
-1.1100362274996,1.70080851243355,0.056
-1.11108638187315,1.69828457249767,0.057
-1.11215707575244,1.69578477724766,0.058
-1.11324915007764,1.69331667554245,0.059
-1.1143675268058,1.69089051215354,0.06
-1.11552090602383,1.68850339381761,0.061
-1.11671370324409,1.68616309073728,0.062
