Drag (N),Lift (N),Time (s)
-1.118,3.229,0
-1.10904102410254,3.21486944827533,0.001
-1.10010945796033,3.20076797177527,0.002
-1.0912384055314,3.18670644930648,0.003
-1.08247162737169,3.1727055889259,0.004
-1.07384717116704,3.15878976694575,0.005
-1.06537725952112,3.14498684858934,0.006
-1.05708863819581,3.13130617225336,0.007
-1.04903114253548,3.11776476117604,0.008
-1.04124369815086,3.10438477555428,0.009
-1.03374151955632,3.09118340615454,0.01
-1.02654670558159,3.07817254051519,0.011
-1.0196922807628,3.06537223291052,0.012
-1.01319604248333,3.05277645434968,0.013
-1.00707139949693,3.04040723360996,0.014
-1.00134266935446,3.02827187862693,0.015
-0.996016845255496,3.01637947434587,0.016
-0.99109559171174,3.00472899059911,0.017
-0.986588333685523,2.99333108407479,0.018
-0.982493203496079,2.98218431711086,0.019
-0.978814710592446,2.9712807416131,0.02
-0.97555986286275,2.96064072285891,0.021
-0.972733901649823,2.95024410915069,0.022
-0.970345044041655,2.94009261634172,0.023
-0.968400507980426,2.93020045969492,0.024
-0.966913629350384,2.92056680127681,0.025
-0.965882266216671,2.91118261878211,0.026
-0.965311716709607,2.90205590695931,0.027
-0.965221253846706,2.893196592385,0.028
-0.96558918145207,2.88459005945578,0.029
-0.966436217364152,2.87625072573724,0.03
-0.967771753430834,2.86817979514547,0.031
-0.969598527083758,2.86038646539818,0.032
-0.971893795105669,2.85285641402205,0.033
-0.974669431214395,2.84558573231795,0.034
-0.977913017350412,2.83857612796742,0.035
-0.981621253342272,2.83182836250305,0.036
-0.985759858348729,2.82534550152774,0.037
-0.990337885846864,2.81912952697764,0.038
-0.995332937564707,2.81317189280748,0.039
-1.00071752436507,2.80747479061201,0.04
-1.00647077739215,2.80203011493322,0.041
-1.01259190216265,2.79683905969828,0.042
-1.0190568766816,2.79189180224883,0.043
-1.02583903527521,2.78718603404592,0.044
-1.03291042375903,2.78270500693116,0.045
-1.04025582618498,2.77846068880135,0.046
-1.04784489084169,2.7744320852385,0.047
-1.0556589617948,2.77061800502985,0.048
-1.06367338063034,2.76701151669171,0.049
-1.0718558460921,2.76360483767637,0.05
-1.08017615826267,2.76039514270009,0.051
-1.08861123479657,2.75737828152341,0.052
-1.09713479636965,2.75453457963997,0.053
-1.10572509937904,2.75185461061503,0.054
-1.11435628734894,2.74934058245551,0.055
-1.12299908682623,2.74697931231057,0.056
-1.13162575085018,2.74477448433742,0.057
-1.14020369121484,2.74270550888624,0.058
-1.14871716361274,2.7407789415752,0.059
-1.15714688953376,2.73898244190321,0.06
-1.16547468271904,2.73730789836424,0.061
-1.17366609845624,2.73573938490953,0.062
-1.18170289740608,2.73427365079604,0.063
-1.18957574650357,2.73290209409447,0.064
-1.19725817079363,2.73161775988406,0.065
-1.20471774948019,2.73041459860927,0.066
-1.21196306251698,2.72927772193047,0.067
-1.21896059223741,2.72818014037153,0.068
-1.2256971732717,2.72711789553572,0.069
-1.23212729790131,2.72606355316662,0.07
-1.23824445594931,2.72500161135805,0.071
-1.24402790250969,2.72392130901282,0.072
-1.24944791294257,2.72279958888818,0.073
-1.25447239832913,2.72161508271086,0.074
-1.25909014190766,2.72035884544014,0.075
-1.26327376522155,2.71900474925279,0.076
-1.26700906993208,2.71753254492914,0.077
-1.27028552794664,2.71592882759374,0.078
-1.27308883551886,2.71417827016993,0.079
-1.27540796017469,2.71225078204541,0.08
