Drag (N),Lift (N),Time (s)
0.019,2.452,0
0.00830014773746391,2.45369402265634,0.001
-0.00237039941007151,2.4553822933142,0.002
-0.0129898145501902,2.45706369863679,0.003
-0.0235421671561371,2.45874213244378,0.004
-0.0340095993720796,2.460405939994,0.005
-0.0443741125788776,2.46205143086811,0.006
-0.0546142957272218,2.46368097641868,0.007
-0.0647124895851104,2.46528861469054,0.008
-0.0746540205668441,2.46686303806062,0.009
-0.0844217826332363,2.46841877696371,0.01
-0.093993347104222,2.46995103971725,0.011
-0.103353980290886,2.47144982136667,0.012
-0.112488524629266,2.47291245895076,0.013
-0.121382170265135,2.47433470324273,0.014
-0.130022664929184,2.47571641631728,0.015
-0.138402107660213,2.47705962678594,0.016
-0.146504952643547,2.47836313272009,0.017
-0.154314784574521,2.47962296532143,0.018
-0.161826235967858,2.48084572404834,0.019
-0.169035733207324,2.48202423790871,0.02
-0.175935690579751,2.48315283046557,0.021
-0.182509629773601,2.48423473733444,0.022
-0.188753036317396,2.48527913246641,0.023
-0.194669391548488,2.4862851901847,0.024
-0.200251984268997,2.48724735021604,0.025
-0.205497740671346,2.48816294124205,0.026
-0.210403250111907,2.48903329038413,0.027
-0.214965124056192,2.48985259406578,0.028
-0.219185098490535,2.49063203315896,0.029
-0.223065913149698,2.49136838686134,0.03
-0.226607390524048,2.49205841147918,0.031
-0.229812582619709,2.49270897429664,0.032
-0.232686204903678,2.49332269672183,0.033
-0.235241316064238,2.49388616121155,0.034
-0.237478646544437,2.49441240834117,0.035
-0.239400344660991,2.49490361494076,0.036
-0.241014779584358,2.49535820806372,0.037
-0.242334770470801,2.49578095192258,0.038
-0.243368696921444,2.49616567817421,0.039
-0.244128970072042,2.49651024557507,0.04
-0.244620917022042,2.49683422113953,0.041
-0.244859025363483,2.49713264030144,0.042
-0.244851219768527,2.49739650723421,0.043
-0.24461399384333,2.49764409580618,0.044
-0.24415712966694,2.49786758812642,0.045
-0.243495876355778,2.49806849524825,0.046
-0.242640160514499,2.49826198680506,0.047
-0.241603318152168,2.49844730001551,0.048
