Drag (N),Lift (N),Time (s)
1.202,-0.333,0
1.23339440181435,-0.328393651567819,0.001
1.26468982749076,-0.32378248804945,0.002
1.29582169452595,-0.319148174245332,0.003
1.32668675685382,-0.314475243033841,0.004
1.35721718177712,-0.309754741956816,0.005
1.38731390043314,-0.304977990183955,0.006
1.41690058013871,-0.300132435765158,0.007
1.44589327914269,-0.295204187941624,0.008
1.47421382615911,-0.290170020665417,0.009
1.5018156813544,-0.285005793948151,0.01
1.52858162324603,-0.279705625186487,0.011
1.55444644714531,-0.274241071108186,0.012
1.57933524370028,-0.268592036459892,0.013
1.60317051366012,-0.262746947942819,0.014
1.6258569585838,-0.256691738362735,0.015
1.64731665828294,-0.250376420882119,0.016
1.66749558927353,-0.243817325469964,0.017
1.68633350183672,-0.236979415418364,0.018
1.70374643032789,-0.229834234307621,0.019
1.719692839616,-0.222361147717088,0.02
1.73413560987429,-0.214545301348009,0.021
1.74702032430383,-0.206356169362896,0.022
1.75831787863593,-0.197786992185995,0.023
1.76800384263594,-0.188837854800969,0.024
1.77605754211896,-0.179508281917884,0.025
1.78247678909124,-0.16977494833329,0.026
1.78724704673018,-0.159650697032313,0.027
1.79036130319636,-0.149131383529609,0.028
1.79184318206585,-0.138208204997274,0.029
1.79169549453162,-0.126879996511308,0.03
1.78995415618961,-0.115163917228371,0.031
1.78662667299618,-0.103073985246594,0.032
1.78174194691134,-0.0906153937347786,0.033
1.77533576795681,-0.0777997523592362,0.034
1.76746046139047,-0.0646716953787078,0.035
1.75818875635829,-0.0512282069384298,0.036
1.74756497486755,-0.0374735524386775,0.037
1.73566214975494,-0.0234255338448464,0.038
1.72254432234628,-0.00910468886296493,0.039
1.70827467971323,0.00548030743665339,0.04
1.69292926848861,0.0202988955907688,0.041
1.67660432194268,0.035330564213438,0.042
1.65938012587139,0.0505530035451568,0.043
1.64132481884687,0.0659506437152746,0.044
1.62252303372955,0.0815162012925723,0.045
1.60308310753073,0.0972121605108346,0.046
1.58307501895919,0.113013052299741,0.047
1.56256525325535,0.128920257380117,0.048
1.54164867993372,0.144905209627798,0.049
1.52041668739955,0.160933297979943,0.05
1.49893164088955,0.17699466082468,0.051
1.47728015594849,0.193065712087821,0.052
1.45556403369604,0.209119337333019,0.053
1.43384504955457,0.225153288560661,0.054
1.41218692441734,0.241163791958894,0.055
1.39069136956146,0.257112201026726,0.056
1.36942547749654,0.272968767851497,0.057
1.34843632437139,0.288744216300925,0.058
1.32778284739779,0.30441660446344,0.059
1.30752579578734,0.319956021059186,0.06
1.28770687919867,0.33535239675549,0.061
1.2683622116711,0.350582636574643,0.062
1.24953199412431,0.365655167541627,0.063
1.23125328531479,0.380559200822504,0.064
1.21353626493494,0.395275288076485,0.065
1.19641448113469,0.40978175620976,0.066
1.17990543231333,0.424074834530998,0.067
1.1639952141049,0.438152026215348,0.068
