Drag (N),Lift (N),Time (s)
-4.091,7.086,0
-4.06916834424174,7.03645337051206,0.001
-4.04728716509088,6.98690851777645,0.002
-4.02535535516369,6.93734056057211,0.003
-4.00333885105882,6.88770904948821,0.004
-3.98119647476846,6.83800729145721,0.005
-3.95886063411587,6.78822295865322,0.006
-3.93631742480867,6.73830192265805,0.007
-3.91353968514272,6.68820940097683,0.008
-3.89048390884234,6.63791351856992,0.009
-3.86713036945138,6.58739474459993,0.01
-3.84343646544291,6.53658476970023,0.011
-3.81936818784885,6.48550005294083,0.012
-3.79490254527831,6.43409629100594,0.013
-3.77001724264812,6.3823405685096,0.014
-3.74470039218814,6.33023370350503,0.015
-3.71892645406788,6.2777614489443,0.016
-3.6927062359237,6.22490188281748,0.017
-3.66601731833966,6.17163514495477,0.018
-3.63883215286436,6.1179759880658,0.019
-3.61117606010895,6.06391286832792,0.02
-3.58301564420802,6.00944532555831,0.021
-3.55437693888183,5.95457548506357,0.022
-3.52524294238307,5.89929020593886,0.023
-3.49559972566273,5.84359333507602,0.024
-3.46544857087457,5.78749249097456,0.025
-3.43477324641919,5.73094622712491,0.026
-3.40358210957576,5.67396486123804,0.027
-3.3718793644404,5.61654709277507,0.028
-3.33966000555376,5.55866662230884,0.029
-3.30692663477776,5.50031636082105,0.03
-3.27367023826408,5.44150226193771,0.031
-3.23989547193579,5.38223673497933,0.032
-3.2056020384297,5.3224848130474,0.033
-3.1707769277113,5.26223331076777,0.034
-3.13544746206787,5.20147863378315,0.035
-3.09959276438069,5.14019394564216,0.036
-3.06319356884242,5.07836155726172,0.037
-3.02624866115435,5.01598352208188,0.038
-2.9887585891731,4.95303617955281,0.039
-2.95071629981131,4.88954141840692,0.04
-2.91211303934685,4.82546774544212,0.041
-2.87296623095795,4.7608458093566,0.042
-2.83329307512732,4.69564717898158,0.043
-2.79310891822347,4.62988612991209,0.044
-2.75241401680038,4.56360168442224,0.045
-2.71123032895828,4.49678686107811,0.046
-2.66958233165464,4.42945355955823,0.047
-2.62749521507814,4.36162840665671,0.048
-2.58498043432248,4.29334015931618,0.049
-2.54205164579129,4.22459544249683,0.05
-2.49872293827972,4.15538996821407,0.051
-2.45500829996483,4.08576150582315,0.052
-2.41093030396952,4.01572786461361,0.053
-2.36650508266744,3.94530422980421,0.054
-2.32173752777885,3.87451243862288,0.055
-2.27664112405294,3.80336599547357,0.056
-2.23121640647991,3.73188197354861,0.057
-2.18547601844012,3.66009201040279,0.058
-2.1394262182791,3.58797218306714,0.059
-2.09306690782164,3.51554414140756,0.06
-2.04638086194838,3.44286941299145,0.061
-1.99937526618698,3.36992769901012,0.062
-1.95205804574936,3.29675086347506,0.063
-1.90444869592147,3.22336330795384,0.064
-1.85656469190987,3.14979642416814,0.065
-1.80844018508157,3.0761003618504,0.066
-1.76007766610734,3.00229558744126,0.067
-1.71152519169704,2.92841393519274,0.068
-1.66277737528227,2.85448760221937,0.069
-1.61387689602975,2.78055642168511,0.07
-1.56481014041604,2.70666190770317,0.071
-1.51560261137318,2.63281484547922,0.072
-1.46626523053189,2.55905681412935,0.073
-1.41681407720021,2.48540186441851,0.074
-1.36726240608905,2.41191699367808,0.075
-1.31761667140627,2.33860748695473,0.076
-1.26788168571287,2.26549641361415,0.077
-1.21808311661804,2.19264161314776,0.078
-1.16821254911095,2.12005393123575,0.079
-1.11828706791043,2.04776036741194,0.08
-1.06832327654073,1.97579018786191,0.081
-1.01829549010759,1.90416476136251,0.082
-0.968228012122958,1.83288315455353,0.083
-0.918089850754957,1.76198808352757,0.084
-0.867901038101551,1.69147931502828,0.085
-0.817649778774405,1.6213865339789,0.086
-0.767330701372354,1.55173547079439,0.087
-0.716947054195145,1.48253678594504,0.088
-0.666505003012019,1.41381368925511,0.089
-0.615990828078925,1.34557308248707,0.09
-0.565406793193165,1.27785946947995,0.091
-0.514781310340017,1.21065409857534,0.092
-0.464118217792933,1.14399386067712,0.093
-0.413414842969521,1.07791440975914,0.094
-0.362687671657038,1.01245841664943,0.095
-0.311958159846638,0.947624287455925,0.096
-0.261235107187783,0.883462839628331,0.097
-0.21053605441065,0.819971438759702,0.098
-0.159888935317579,0.75718566017938,0.099
-0.109289839151393,0.695112127700282,0.1
-0.0587397950255854,0.633785208871375,0.101
-0.00828038531966393,0.573213922425466,0.102
0.0420650617422612,0.513345385860685,0.103
0.0923412695948379,0.454239314586413,0.104
0.142514581078909,0.395892491231094,0.105
0.192570670362309,0.338261784682922,0.106
0.242455175274243,0.28138014671674,0.107
0.29218331504171,0.225239586801783,0.108
0.341763544774456,0.169867763673757,0.109
0.391170464192981,0.115273048820462,0.11
0.440393138617797,0.0614373079416345,0.111
0.489406226283859,0.0084060929725921,0.112
0.538214123835344,-0.0438464415475849,0.113
0.58680440414771,-0.0952952076053294,0.114
0.635159929932188,-0.145929209986205,0.115
0.683277328860883,-0.195760367815448,0.116
0.731137104366881,-0.244803276692797,0.117
0.778761467633329,-0.293057814269293,0.118
0.826118317094094,-0.340510431894224,0.119
0.87319757766548,-0.387195826839344,0.12
0.920003900219896,-0.433115981038613,0.121
0.966512540794923,-0.478261346672358,0.122
1.01274206223192,-0.522630537555517,0.123
1.05867657343056,-0.566266237025516,0.124
1.10429619851996,-0.609167893142931,0.125
1.14959026111016,-0.65133943248073,0.126
1.19452951624842,-0.692760792746816,0.127
1.23913244066214,-0.733452724134355,0.128
1.28337381038424,-0.77341222631534,0.129
1.32724554892302,-0.812637097257355,0.13
1.37073932961263,-0.851138855586849,0.131
1.41383119994639,-0.888907992902306,0.132
1.45653762693212,-0.925958728777081,0.133
1.49882227980816,-0.962276574513839,0.134
1.54066056274888,-0.997844103375293,0.135
1.5820582870288,-1.03266255375411,0.136
1.62300781064883,-1.06668678145788,0.137
1.66347072562341,-1.09989548401899,0.138
1.70342224358229,-1.13229167197684,0.139
1.74284439289775,-1.16382796451491,0.14
1.78171901277371,-1.19452559676495,0.141
1.82000980845474,-1.22433349128468,0.142
1.85770186624558,-1.25322432979565,0.143
1.89476626974159,-1.28117603669872,0.144
1.93117981703518,-1.30816666282692,0.145
1.96692269762009,-1.33421421120429,0.146
2.00197191206346,-1.35926554830861,0.147
2.03629388860724,-1.38330979875309,0.148
2.06988039972514,-1.40633881436608,0.149
2.10271267629193,-1.42835204324813,0.15
2.13477316039826,-1.44933310807354,0.151
2.16602158083186,-1.46922810708973,0.152
2.19643909686341,-1.48806444218574,0.153
2.22603605678653,-1.50583807365025,0.154
2.25479666189299,-1.52251246788376,0.155
2.2826812490717,-1.53806642732589,0.156
2.30966449494943,-1.55251384104334,0.157
2.33574055172251,-1.56583872627534,0.158
2.36093241555895,-1.57804280250777,0.159
2.38519948144408,-1.58908796741527,0.16
2.4085163005517,-1.59898119661714,0.161
2.43084110138684,-1.60773133269615,0.162
2.45216561809862,-1.61530441360448,0.163
2.47248194579245,-1.62169721520907,0.164
2.49176960677907,-1.62691717878938,0.165
2.51001529620616,-1.63097423115145,0.166
2.5272502235179,-1.63389773918261,0.167
2.54344984911555,-1.63567291218752,0.168
2.55862139311429,-1.63630552885691,0.169
2.57275420430589,-1.63580777140675,0.17
2.58587376451518,-1.63420727762817,0.171
2.59797315962774,-1.63150808027773,0.172
2.60904173735343,-1.62771207290743,0.173
2.61909856114658,-1.62288134477599,0.174
2.62817097761267,-1.61700195990108,0.175
2.63626229109529,-1.61013298510408,0.176
2.64341017314036,-1.60226598525464,0.177
2.64964916914128,-1.59343568726249,0.178
2.65503282378626,-1.58367079287486,0.179
2.65955975709295,-1.57297744554298,0.18
2.66328529464911,-1.56140984694106,0.181
2.66626106783542,-1.54900005907777,0.182
2.66852815151169,-1.53575088743445,0.183
2.67012505556526,-1.52168850390722,0.184
2.67106457445521,-1.50686043160479,0.185
2.67138738526058,-1.49128833089863,0.186
2.67113091967889,-1.47502295509,0.187
2.67034543284324,-1.45807229023722,0.188
2.6690656703617,-1.44048138673679,0.189
2.6673365274166,-1.42227976694294,0.19
2.66517253639644,-1.4034698961289,0.191
2.66261439639139,-1.38409514004014,0.192
2.65972776730307,-1.36415343342464,0.193
2.65654401616074,-1.34368415243755,0.194
2.65309478101047,-1.32270660643337,0.195
2.64943090181377,-1.30126192474561,0.196
2.64560706474606,-1.2793658714826,0.197
2.6416678572868,-1.25703508882156,0.198
