Drag (N),Lift (N),Time (s)
-0.556,4.394,0
-0.564534614450615,4.38896324380786,0.001
-0.573057731153559,4.38393318779543,0.002
-0.58156859783629,4.37891902408867,0.003
-0.590050286899051,4.37394385181777,0.004
-0.598500276869085,4.36900421708349,0.005
-0.606919020487296,4.36410154710401,0.006
-0.615300897062102,4.35924270125864,0.007
-0.623645244486725,4.35443008031187,0.008
-0.631941738998723,4.34969081436739,0.009
-0.640169625192995,4.3450083201549,0.01
-0.648330590418703,4.34039667141134,0.011
-0.656424869617152,4.33587117514658,0.012
-0.664442484283756,4.33144328749704,0.013
-0.672375479916239,4.32710257417007,0.014
-0.680218993097521,4.32284225412,0.015
-0.687969628156608,4.31867423881511,0.016
-0.69562229253287,4.31459613519545,0.017
-0.70318557279552,4.31062571790666,0.018
-0.710648690188962,4.30676001859929,0.019
-0.717998363781317,4.30301866128507,0.02
-0.725249205811554,4.29938858148845,0.021
-0.732411723686721,4.29587589988114,0.022
-0.739492439113972,4.29249343905728,0.023
-0.74647918374097,4.28923532206541,0.024
-0.753376021734985,4.28610033966498,0.025
-0.760185050688165,4.28309330523571,0.026
-0.766927284616331,4.28022460967406,0.027
-0.773590853880892,4.27748979377926,0.028
-0.780178012342199,4.27489359589038,0.029
-0.786692593208074,4.27242804399204,0.03
-0.79315206503525,4.27009714543849,0.031
-0.799557781444999,4.26789790132718,0.032
-0.805905686831266,4.26582813906176,0.033
-0.812191648047075,4.26388338505429,0.034
-0.818422004181833,4.2620621243165,0.035
-0.824615625152102,4.26037431318077,0.036
-0.830764807522254,4.25881627945933,0.037
-0.836867770447556,4.25737331157173,0.038
-0.84294073642082,4.25603975994807,0.039
-0.848990673579786,4.25481959690755,0.04
-0.855010960354328,4.25371172270643,0.041
-0.860998774568251,4.25270844983516,0.042
-0.866959389292253,4.25179400004528,0.043
-0.872917428773751,4.25096968652304,0.044
-0.878863977092613,4.25024612314459,0.045
-0.884788095292235,4.2496026269978,0.046
-0.890696658003208,4.24903204074414,0.047
-0.896601760592596,4.24853214819165,0.048
-0.902490674404198,4.24809845187021,0.049
-0.908370860077977,4.24772125286776,0.05
-0.914244079484036,4.24738946232073,0.051
-0.920112499181594,4.24709955267937,0.052
-0.925981148301048,4.24685463496574,0.053
-0.931833023215531,4.24664096003991,0.054
-0.93768170791183,4.24645862806574,0.055
-0.943526454017348,4.24630675611281,0.056
-0.949358305255477,4.24617876350037,0.057
-0.955188272970423,4.24607108337613,0.058
-0.961030000948234,4.24597503720719,0.059
-0.966875875287496,4.24588278697208,0.06
-0.972713121893325,4.24579929160823,0.061
-0.978544959158561,4.2457195097029,0.062
-0.984381051754019,4.24563739532256,0.063
-0.990216332424047,4.24555155521576,0.064
-0.996033803398604,4.24545755678565,0.065
-1.00183720614568,4.24535501122701,0.066
-1.00763955094502,4.24524366942161,0.067
-1.01341307789353,4.24511086518605,0.068
-1.01915984121057,4.24494716345746,0.069
-1.02488085910566,4.24474297539548,0.07
-1.03057882160139,4.24450320632276,0.071
-1.03624605041658,4.24423405822075,0.072
-1.04185624452908,4.2439205279247,0.073
-1.04742151196417,4.24357081217087,0.074
-1.05294463211983,4.24318472869264,0.075
-1.05841980829654,4.24275902368386,0.076
-1.06382828484164,4.24229250053993,0.077
-1.06918011511883,4.24178700265071,0.078
-1.07447159288951,4.24124989151143,0.079
-1.07969748912005,4.24068308485507,0.08
-1.08485064663721,4.24008360828148,0.081
-1.08992935079801,4.2394526116912,0.082
-1.09492253142298,4.23880254777313,0.083
-1.09982194935738,4.23811394538619,0.084
-1.10463833045373,4.23740341617079,0.085
-1.10936478614226,4.23666339753754,0.086
-1.11399099281436,4.23589387432326,0.087
-1.11851157410523,4.23509089448061,0.088
-1.12293299231238,4.2342696992517,0.089
-1.12724675201084,4.23344065603164,0.09
-1.1314533967514,4.23260300740795,0.091
-1.13554088281674,4.23175688690714,0.092
-1.13950936577637,4.23089723024613,0.093
-1.14337537406107,4.23003284684948,0.094
-1.14712943789834,4.22914242523701,0.095
-1.15078094252066,4.2282387877701,0.096
-1.15432937153446,4.22732467928134,0.097
-1.15777930116039,4.22639670070479,0.098
-1.16113051688889,4.22546849145156,0.099
-1.16438980645018,4.22454355677694,0.1
-1.16755535876505,4.2236234350177,0.101
-1.17063263389745,4.2227034181972,0.102
-1.17363401650585,4.22179472268598,0.103
-1.17655249358043,4.22090049625533,0.104
-1.17939509589078,4.22000145437989,0.105
-1.18216184760283,4.21910536722295,0.106
-1.1848492143147,4.21822376550218,0.107
-1.18745851842166,4.21735572528544,0.108
-1.1899821823881,4.2164946763599,0.109
-1.19243956118795,4.21564028441412,0.11
-1.19483127618808,4.21481475537035,0.111
-1.19715329622613,4.21400707269075,0.112
-1.19941429710528,4.21321038301238,0.113
