5.241697902157905986e+00,0.000000000000000000e+00
5.306920220936417465e+00,5.000000000000000278e-02
5.462951930633136444e-01,1.000000000000000056e-01
5.374479948091382964e-01,1.500000000000000222e-01
5.423149650064096328e-01,2.000000000000000111e-01
5.428081805865431209e-01,2.500000000000000000e-01
5.442869939114778344e-01,3.000000000000000444e-01
5.464716370150756175e-01,3.500000000000000333e-01
5.492222249552970448e-01,4.000000000000000222e-01
5.523489221232195101e-01,4.500000000000000111e-01
5.557202597993292637e-01,5.000000000000000000e-01
5.592466928653124780e-01,5.500000000000000444e-01
5.628678820497415858e-01,6.000000000000000888e-01
5.665422828359243379e-01,6.500000000000000222e-01
5.702403372147245575e-01,7.000000000000000666e-01
5.739401728434101457e-01,7.500000000000000000e-01
5.776249728886122536e-01,8.000000000000000444e-01
5.812814057246233901e-01,8.500000000000000888e-01
5.848986995196362448e-01,9.000000000000000222e-01
5.884680896385453552e-01,9.500000000000000666e-01
5.919824709811427610e-01,1.000000000000000000e+00
5.954361600811336475e-01,1.050000000000000044e+00
5.988247185522638238e-01,1.100000000000000089e+00
6.021448159183991899e-01,1.150000000000000133e+00
6.053941217698706190e-01,1.200000000000000178e+00
6.085712198950515850e-01,1.250000000000000000e+00
6.116755351646303573e-01,1.300000000000000044e+00
6.147072613049527900e-01,1.350000000000000089e+00
6.176672771507245585e-01,1.400000000000000133e+00
6.205570421030521810e-01,1.450000000000000178e+00
6.233784682563449087e-01,1.500000000000000000e+00
6.261337751823609077e-01,1.550000000000000044e+00
6.288253407401370731e-01,1.600000000000000089e+00
6.314555647327421140e-01,1.650000000000000133e+00
6.340267604685164704e-01,1.700000000000000178e+00
6.365410831564969341e-01,1.750000000000000000e+00
6.390004960794453126e-01,1.800000000000000044e+00
6.414067685076372261e-01,1.850000000000000089e+00
6.437614952751449238e-01,1.900000000000000133e+00
6.460661272626280205e-01,1.950000000000000178e+00
6.483220039021936332e-01,2.000000000000000000e+00
6.505303819109288233e-01,2.050000000000000266e+00
6.526924575826577035e-01,2.100000000000000089e+00
6.548093823786295120e-01,2.149999999999999911e+00
6.568822729489258716e-01,2.200000000000000178e+00
6.589122171263265271e-01,2.250000000000000000e+00
6.609002772073644394e-01,2.300000000000000266e+00
6.628474914890256642e-01,2.350000000000000089e+00
6.647548749103562304e-01,2.400000000000000355e+00
6.666234196762603759e-01,2.450000000000000178e+00
6.684540966405363438e-01,2.500000000000000000e+00
6.702478579084417687e-01,2.550000000000000266e+00
6.720056406318524189e-01,2.600000000000000089e+00
6.737283713266343232e-01,2.650000000000000355e+00
6.754169694330137697e-01,2.700000000000000178e+00
6.770723487281580244e-01,2.750000000000000000e+00
6.786954158361938605e-01,2.800000000000000266e+00
6.802870661291271492e-01,2.850000000000000089e+00
6.818481781696286159e-01,2.900000000000000355e+00
6.833796081428451519e-01,2.950000000000000178e+00
6.848821854543383214e-01,3.000000000000000000e+00
6.863567100657015363e-01,3.050000000000000266e+00
