1.702442952524472641e+00,0.000000000000000000e+00
1.723134526541808542e+00,5.000000000000000278e-02
1.902072071241138196e-01,1.000000000000000056e-01
1.809055364532685395e-01,1.500000000000000222e-01
1.808104652100625265e-01,2.000000000000000111e-01
1.806908248688888774e-01,2.500000000000000000e-01
1.811051575632405541e-01,3.000000000000000444e-01
1.818542970745204157e-01,3.500000000000000333e-01
1.828214566054352508e-01,4.000000000000000222e-01
1.839273847804155093e-01,4.500000000000000111e-01
1.851200340072816086e-01,5.000000000000000000e-01
1.863647467130537527e-01,5.500000000000000444e-01
1.876380185596646932e-01,6.000000000000000888e-01
1.889236308092243632e-01,6.500000000000000222e-01
1.902102365054832434e-01,7.000000000000000666e-01
1.914898224551608852e-01,7.500000000000000000e-01
1.927567046485380298e-01,8.000000000000000444e-01
1.940068558559832623e-01,8.500000000000000888e-01
1.952374453040041924e-01,9.000000000000000222e-01
1.964465171351148509e-01,9.500000000000000666e-01
1.976327617941953940e-01,1.000000000000000000e+00
1.987953509427577981e-01,1.050000000000000044e+00
1.999338166193333766e-01,1.100000000000000089e+00
2.010479617330079294e-01,1.150000000000000133e+00
2.021377930775511422e-01,1.200000000000000178e+00
2.032034707485032010e-01,1.250000000000000000e+00
2.042452696505082654e-01,1.300000000000000044e+00
2.052635500119497913e-01,1.350000000000000089e+00
2.062587346749871486e-01,1.400000000000000133e+00
2.072312915264557798e-01,1.450000000000000178e+00
2.081817198600647290e-01,1.500000000000000000e+00
2.091105397661084941e-01,1.550000000000000044e+00
2.100182838674251318e-01,1.600000000000000089e+00
2.109054908840043707e-01,1.650000000000000133e+00
2.117727006299444104e-01,1.700000000000000178e+00
2.126204501374262534e-01,1.750000000000000000e+00
2.134492706707870335e-01,1.800000000000000044e+00
2.142596854459420108e-01,1.850000000000000089e+00
2.150522079102111517e-01,1.900000000000000133e+00
2.158273404682964081e-01,1.950000000000000178e+00
2.165855735639427571e-01,2.000000000000000000e+00
2.173273850452474565e-01,2.050000000000000266e+00
2.180532397562011671e-01,2.100000000000000089e+00
2.187635893082716942e-01,2.149999999999999911e+00
2.194588719950286704e-01,2.200000000000000178e+00
2.201395128198418982e-01,2.250000000000000000e+00
2.208059236124458868e-01,2.300000000000000266e+00
2.214585032147366184e-01,2.350000000000000089e+00
2.220976377198911333e-01,2.400000000000000355e+00
2.227237007518080014e-01,2.450000000000000178e+00
2.233370537743649686e-01,2.500000000000000000e+00
2.239380464219150879e-01,2.550000000000000266e+00
2.245270168441237391e-01,2.600000000000000089e+00
2.251042920594761854e-01,2.650000000000000355e+00
2.256701883130094455e-01,2.700000000000000178e+00
2.262250114345883967e-01,2.750000000000000000e+00
2.267690571949254053e-01,2.800000000000000266e+00
2.273026116570084909e-01,2.850000000000000089e+00
2.278259515212723851e-01,2.900000000000000355e+00
2.283393444630989200e-01,2.950000000000000178e+00
2.288430494617011146e-01,3.000000000000000000e+00
2.293373171196497473e-01,3.050000000000000266e+00
2.298223899725387320e-01,3.100000000000000089e+00
2.302985027884938696e-01,3.150000000000000355e+00
2.307658828573291299e-01,3.200000000000000178e+00
2.312247502692818535e-01,3.250000000000000000e+00
2.316753181834310393e-01,3.300000000000000266e+00
2.321177930857604710e-01,3.350000000000000089e+00
2.325523750371572829e-01,3.400000000000000355e+00
2.329792579114749185e-01,3.450000000000000178e+00
2.333986296238760028e-01,3.500000000000000000e+00
2.338106723497584416e-01,3.550000000000000266e+00
2.342155627344857383e-01,3.600000000000000089e+00
2.346134720942623930e-01,3.650000000000000355e+00
2.350045666084058793e-01,3.700000000000000178e+00
2.353890075033654716e-01,3.750000000000000000e+00
2.357669512287757230e-01,3.800000000000000266e+00
2.361385496259141292e-01,3.850000000000000089e+00
2.365039500888411195e-01,3.900000000000000355e+00
2.368632957186062593e-01,3.950000000000000178e+00
2.372167254708142936e-01,4.000000000000000000e+00
2.375643742969162364e-01,4.049999999999999822e+00
2.379063732795560770e-01,4.100000000000000533e+00
2.382428497622620933e-01,4.150000000000000355e+00
2.385739274738581106e-01,4.200000000000000178e+00
2.388997266478616599e-01,4.250000000000000000e+00
2.392203641371782319e-01,4.299999999999999822e+00
2.395359535243855309e-01,4.350000000000000533e+00
2.398466052278384608e-01,4.400000000000000355e+00
2.401524266038939925e-01,4.450000000000000178e+00
2.404535220454296907e-01,4.500000000000000000e+00
2.407499930768793317e-01,4.549999999999999822e+00
2.410419384460108783e-01,4.600000000000000533e+00
2.413294542125369035e-01,4.650000000000000355e+00
2.416126338337611090e-01,4.700000000000000178e+00
2.418915682473844198e-01,4.750000000000000000e+00
2.421663459515448202e-01,4.800000000000000711e+00
2.424370530822342329e-01,4.850000000000000533e+00
2.427037734881519471e-01,4.900000000000000355e+00
2.429665888030798082e-01,4.950000000000000178e+00
2.432255785158646544e-01,5.000000000000000000e+00
2.434808200380412235e-01,5.050000000000000711e+00
2.437323887692044999e-01,5.100000000000000533e+00
2.439803581601702465e-01,5.150000000000000355e+00
2.442247997739979692e-01,5.200000000000000178e+00
2.444657833449432605e-01,5.250000000000000000e+00
2.447033768354010819e-01,5.300000000000000711e+00
2.449376464909335249e-01,5.350000000000000533e+00
2.451686568934358101e-01,5.400000000000000355e+00
2.453964710124907633e-01,5.450000000000000178e+00
2.456211502550317838e-01,5.500000000000000000e+00
2.458427545133126668e-01,5.550000000000000711e+00
2.460613422113069881e-01,5.600000000000000533e+00
2.462769703495298612e-01,5.650000000000000355e+00
2.464896945483861235e-01,5.700000000000000178e+00
2.466995690900259941e-01,5.750000000000000000e+00
2.469066469588122592e-01,5.800000000000000711e+00
2.471109798803914348e-01,5.850000000000000533e+00
2.473126183593773453e-01,5.900000000000000355e+00
2.475116117157711015e-01,5.950000000000000178e+00
2.477080081200292716e-01,6.000000000000000000e+00
2.479018546269012857e-01,6.050000000000000711e+00
2.480931972080218650e-01,6.100000000000000533e+00
2.482820807833219789e-01,6.150000000000000355e+00
2.484685492512714866e-01,6.200000000000000178e+00
2.486526455179766670e-01,6.250000000000000000e+00
2.488344115252568434e-01,6.300000000000000711e+00
2.490138882775855822e-01,6.350000000000000533e+00
2.491911158681101024e-01,6.400000000000000355e+00
2.493661335036604088e-01,6.450000000000000178e+00
2.495389795288273094e-01,6.500000000000000000e+00
2.497096914491845898e-01,6.550000000000000711e+00
