0.000000000000000000e+00,0.000000000000000000e+00
-7.000000000000000666e-02,0.000000000000000000e+00
-5.235714285714286598e-02,9.419638625591466793e-03
-2.589285714285714454e-02,2.354909656397866785e-02
-1.052426713458831931e-01,6.259971832153246596e-02
-8.507653061224489111e-02,7.737560299592990964e-02
-1.334482865398780305e-01,9.096242749270098960e-02
4.801999822976790733e-02,1.748964418469530213e-01
2.340450124397913667e-02,1.792641996404459315e-01
-1.442162251548247121e-01,1.421820043792384192e-01
-1.712905138019125972e-01,1.574924390774138927e-01
-2.621352637911705807e-01,2.299301900449636782e-01
