-0.871	0.403	-5.776	-0.031	-0.058	0.051
-0.777	0.474	-6.695	-0.036	-0.064	0.072
-0.928	0.250	-6.887	-0.013	-0.066	0.064
-0.797	-0.004	-7.785	0.005	-0.077	0.072
-1.131	0.253	-7.226	0.008	-0.061	0.075
-1.010	0.309	-8.060	-0.009	-0.072	0.072
-0.813	0.229	-8.803	-0.022	-0.107	0.083
-0.322	0.374	-9.824	-0.021	-0.124	0.074
-0.449	0.416	-9.555	0.006	-0.117	0.073
-0.464	-0.149	-10.541	0.025	-0.130	0.079
-0.293	0.590	-10.046	0.047	-0.129	0.064
-0.438	0.666	-9.685	0.027	-0.107	0.066
-0.224	0.562	-9.521	0.011	-0.111	0.078
0.305	0.761	-10.010	0.011	-0.139	0.061
-0.236	0.466	-11.504	0.014	-0.145	0.081
-0.333	0.545	-11.411	0.040	-0.148	0.068
-0.467	0.522	-11.628	0.054	-0.142	0.071
-0.278	0.138	-11.100	0.036	-0.128	0.083
-0.714	0.652	-9.739	0.026	-0.107	0.076
-1.027	0.479	-9.425	0.008	-0.094	0.084
-0.570	0.409	-8.932	0.006	-0.092	0.095
-1.033	0.246	-8.201	0.014	-0.071	0.085
-1.000	0.269	-8.441	0.033	-0.074	0.087
-0.866	0.141	-7.966	0.032	-0.074	0.079
-1.216	0.855	-7.579	0.022	-0.058	0.078
-1.422	0.348	-7.021	0.014	-0.054	0.072
-1.096	0.381	-7.305	0.011	-0.070	0.068
-1.369	-0.363	-7.034	0.008	-0.058	0.079
-1.239	0.581	-6.573	0.035	-0.051	0.054
-0.606	0.625	-6.257	0.047	-0.058	0.045
-0.660	-0.597	-5.420	0.029	-0.042	0.057
-0.618	0.986	-4.472	0.037	-0.039	0.033
-0.888	0.320	-4.737	0.036	-0.043	0.032
0.318	0.748	-5.738	0.043	-0.076	0.022
0.099	0.294	-5.103	0.045	-0.073	0.016
-0.313	0.237	-6.239	0.052	-0.081	0.028
-0.027	0.621	-4.543	0.061	-0.065	0.009
0.110	0.748	-4.472	0.056	-0.058	0.007
0.043	0.158	-4.416	0.039	-0.055	0.020
0.291	1.232	-3.975	0.045	-0.058	-0.001
-0.047	0.678	-3.550	0.046	-0.040	-0.005
-0.071	0.468	-3.436	0.048	-0.039	0.003
0.014	0.331	-2.639	0.048	-0.041	-0.012
0.041	0.615	-2.307	0.034	-0.026	-0.011
-0.571	0.447	-1.058	0.035	-0.005	-0.014
0.009	0.188	-0.375	0.028	-0.007	-0.017
-0.362	-0.222	-0.053	0.016	0.006	-0.007
-0.413	0.697	0.608	0.035	0.009	-0.025
-0.311	0.184	0.891	0.041	0.009	-0.023
-0.080	-0.586	1.254	0.032	0.014	-0.012
-0.378	-0.093	1.483	0.031	0.015	-0.016
-0.314	-0.566	1.265	0.030	0.008	-0.003
-0.096	-0.206	0.461	0.035	0.004	-0.001
-0.440	-0.809	-0.281	0.044	-0.004	0.005
-0.264	-0.558	-2.253	0.042	-0.028	0.017
0.021	-0.145	-2.488	0.055	-0.041	0.011
-0.142	-0.275	-3.501	0.056	-0.048	0.018
0.179	-0.816	-4.501	0.052	-0.067	0.034
0.139	-0.791	-6.165	0.059	-0.092	0.042
0.165	-0.670	-6.745	0.061	-0.101	0.042
0.435	-1.224	-9.406	0.062	-0.134	0.069
1.042	-0.362	-9.879	0.076	-0.158	0.052
0.512	-0.730	-11.046	0.056	-0.150	0.086
0.695	-1.210	-10.720	0.061	-0.155	0.085
0.707	-0.431	-11.765	0.067	-0.170	0.084
0.669	-1.201	-12.782	0.051	-0.177	0.103
0.944	-1.357	-13.541	0.050	-0.197	0.109
0.607	-1.100	-13.690	0.051	-0.196	0.108
0.577	-1.493	-13.194	0.044	-0.187	0.114
0.704	-0.972	-12.923	0.051	-0.175	0.109
0.276	-1.173	-12.668	0.052	-0.169	0.108
0.443	-1.343	-12.576	0.034	-0.169	0.116
0.755	-1.090	-10.682	0.039	-0.152	0.098
-0.377	-0.478	-10.052	0.036	-0.119	0.104
0.174	-1.623	-9.109	0.026	-0.118	0.107
0.425	-0.960	-9.029	0.040	-0.119	0.090
-0.211	-0.889	-8.476	0.040	-0.109	0.085
-0.357	-1.882	-8.820	0.023	-0.105	0.105
0.110	-0.951	-7.933	0.033	-0.114	0.071
-0.049	-0.519	-7.956	0.042	-0.107	0.075
-0.010	-1.536	-7.213	0.044	-0.095	0.071
0.089	-0.826	-7.721	0.049	-0.094	0.065
0.324	-1.030	-7.650	0.052	-0.114	0.060
0.440	-0.516	-7.670	0.049	-0.110	0.056
0.561	-0.873	-6.881	0.055	-0.113	0.042
0.549	-1.344	-9.100	0.046	-0.139	0.068
1.194	-1.023	-7.938	0.072	-0.145	0.036
0.627	-0.871	-8.966	0.070	-0.124	0.050
0.831	-1.568	-8.779	0.065	-0.140	0.055
1.365	-0.499	-9.159	0.067	-0.152	0.048
0.702	-0.784	-8.300	0.057	-0.126	0.046
0.603	-1.383	-9.066	0.056	-0.133	0.070
1.379	-0.464	-8.627	0.073	-0.146	0.037
0.195	-0.826	-8.535	0.073	-0.109	0.050
0.272	-1.505	-8.991	0.075	-0.124	0.054
0.996	-0.910	-8.571	0.076	-0.140	0.042
0.165	-0.442	-7.379	0.069	-0.112	0.032
-0.102	-1.450	-7.864	0.065	-0.103	0.053
0.384	-0.730	-6.581	0.079	-0.100	0.026
0.926	-0.883	-5.569	0.074	-0.086	0.028
0.848	-1.971	-6.820	0.064	-0.105	0.046
0.627	-1.496	-6.294	0.083	-0.114	0.023
0.428	-1.290	-7.034	0.074	-0.098	0.038
1.033	-1.918	-6.096	0.059	-0.109	0.043
1.182	-1.435	-7.176	0.068	-0.124	0.044
0.363	-1.314	-6.286	0.072	-0.091	0.034
0.622	-1.614	-9.567	0.070	-0.136	0.059
0.961	-2.116	-9.566	0.074	-0.164	0.052
0.406	-1.316	-11.049	0.082	-0.162	0.060
0.574	-2.234	-11.010	0.074	-0.152	0.072
1.104	-1.676	-10.220	0.077	-0.153	0.069
1.053	-1.303	-10.242	0.064	-0.153	0.069
0.547	-2.493	-10.193	0.050	-0.146	0.087
1.308	-1.542	-11.036	0.066	-0.181	0.072
1.213	-2.105	-11.720	0.055	-0.186	0.082
0.947	-2.806	-11.436	0.061	-0.178	0.090
1.539	-2.286	-11.438	0.068	-0.189	0.078
1.044	-2.463	-11.009	0.059	-0.169	0.090
1.199	-2.436	-10.567	0.058	-0.163	0.083
1.264	-2.171	-11.115	0.060	-0.180	0.079
1.235	-1.751	-10.550	0.052	-0.172	0.073
0.944	-2.654	-10.825	0.055	-0.170	0.082
0.715	-2.062	-11.697	0.080	-0.181	0.068
1.102	-2.218	-11.258	0.079	-0.172	0.064
1.163	-2.491	-10.946	0.081	-0.172	0.064
1.098	-1.841	-10.479	0.077	-0.176	0.053
0.876	-2.073	-9.848	0.065	-0.165	0.058
0.972	-2.131	-9.304	0.073	-0.159	0.048
1.270	-1.702	-10.820	0.089	-0.182	0.046
1.186	-2.331	-11.028	0.097	-0.182	0.046
1.074	-2.354	-10.993	0.099	-0.178	0.045
1.331	-1.292	-11.008	0.102	-0.186	0.031
1.442	-1.650	-9.784	0.084	-0.172	0.035
1.373	-2.140	-9.888	0.083	-0.170	0.044
1.333	-1.470	-10.120	0.094	-0.177	0.036
1.460	-1.791	-10.106	0.094	-0.173	0.032
1.554	-1.796	-9.923	0.100	-0.167	0.036
1.304	-2.097	-9.704	0.103	-0.166	0.037
1.801	-1.951	-8.401	0.089	-0.164	0.018
1.203	-1.944	-8.543	0.076	-0.152	0.039
1.301	-1.942	-7.794	0.085	-0.150	0.027
1.404	-1.263	-8.453	0.103	-0.151	0.010
0.566	-2.197	-7.324	0.091	-0.121	0.029
1.179	-2.141	-6.451	0.084	-0.120	0.039
1.515	-1.795	-4.500	0.080	-0.100	0.010
0.559	-1.902	-5.150	0.069	-0.087	0.035
1.236	-2.186	-5.140	0.081	-0.104	0.025
1.817	-2.346	-5.005	0.084	-0.111	0.014
1.197	-2.457	-4.129	0.066	-0.087	0.024
1.195	-2.406	-3.482	0.072	-0.092	0.012
2.102	-3.017	-3.446	0.064	-0.100	0.005
1.729	-3.362	-3.566	0.064	-0.102	0.010
1.619	-2.734	-3.890	0.069	-0.107	0.006
2.140	-2.803	-2.967	0.068	-0.103	-0.012
1.842	-2.256	-3.254	0.073	-0.101	-0.008
2.145	-3.166	-2.862	0.058	-0.116	0.003
2.404	-3.013	-2.240	0.054	-0.105	-0.003
2.065	-2.572	-2.149	0.068	-0.103	-0.020
2.586	-3.354	-3.777	0.053	-0.136	0.014
2.530	-3.892	-3.851	0.049	-0.134	0.007
2.486	-2.783	-4.036	0.064	-0.134	-0.006
