# drag,lift,t
1.664845687631882343e-01,2.954251918928219034e+00,0.000000000000000000e+00
1.579940138408475470e-01,2.787898046748777947e+00,1.000000000000000021e-03
-4.529665495019733097e-03,2.289160533378178236e-02,2.000000000000000042e-03
-6.165671159920166691e-03,-2.370318105670232017e-02,3.000000000000000062e-03
-7.090362419157104218e-03,-5.597252353757042193e-02,4.000000000000000083e-03
-8.116461515707574029e-03,-8.721908768398325962e-02,5.000000000000000104e-03
-9.227216423002103721e-03,-1.168273676517244536e-01,6.000000000000000125e-03
-1.047018159651664539e-02,-1.453688461598726112e-01,7.000000000000000146e-03
-1.186738135976935990e-02,-1.730590594974141250e-01,8.000000000000000167e-03
-1.343258161338837554e-02,-2.000358916298648759e-01,9.000000000000001055e-03
-1.517312050276116084e-02,-2.263801717549743797e-01,1.000000000000000021e-02
-1.709183464631458191e-02,-2.521403381039740155e-01,1.099999999999999936e-02
-1.918815842350227521e-02,-2.773446920916056158e-01,1.200000000000000025e-02
-2.145886998555951442e-02,-3.020087813767312612e-01,1.300000000000000114e-02
-2.389861918008506433e-02,-3.261398948649080198e-01,1.400000000000000029e-02
-2.650032213491547786e-02,-3.497399044132997181e-01,1.499999999999999944e-02
-2.925546924814283536e-02,-3.728071082457000696e-01,1.600000000000000033e-02
-3.215437455861393234e-02,-3.953374538023437523e-01,1.700000000000000122e-02
-3.518638382236374818e-02,-4.173253641978244000e-01,1.800000000000000211e-02
-3.832618197874208821e-02,-4.385234250998336081e-01,1.899999999999999953e-02
-4.157057683453169866e-02,-4.590764937111886379e-01,2.000000000000000042e-02
-4.493280829587152636e-02,-4.794256168437106003e-01,2.100000000000000130e-02
-4.837985553366316860e-02,-4.992135023445289366e-01,2.199999999999999872e-02
-5.189847974852601631e-02,-5.184314280489629168e-01,2.299999999999999961e-02
-5.547517341309994576e-02,-5.370690192897064064e-01,2.400000000000000050e-02
-5.909651716256570514e-02,-5.551189065786380494e-01,2.500000000000000139e-02
-6.274913109956893609e-02,-5.725744400397655420e-01,2.600000000000000228e-02
-6.641973716875641809e-02,-5.894294570869177408e-01,2.699999999999999969e-02
-7.009522395967066055e-02,-6.056781958604147142e-01,2.800000000000000058e-02
-7.376271128438978419e-02,-6.213153017050643268e-01,2.900000000000000147e-02
-7.740961064194863683e-02,-6.363358533437363240e-01,2.999999999999999889e-02
-8.102368087552201670e-02,-6.507353924160460545e-01,3.099999999999999978e-02
-8.459307896823460571e-02,-6.645099519261459253e-01,3.200000000000000067e-02
-8.810640611429462754e-02,-6.776560829505412498e-01,3.300000000000000155e-02
-9.157034542251654696e-02,-6.904946498485389217e-01,3.400000000000000244e-02
-9.498066042535287246e-02,-7.031440529327041000e-01,3.500000000000000333e-02
-9.825631118028577138e-02,-7.142929568463147749e-01,3.600000000000000422e-02
-1.014347488424427596e-01,-7.247998721822586088e-01,3.699999999999999817e-02
-1.045075057521408224e-01,-7.346677243309323035e-01,3.799999999999999906e-02
-1.074667503069917790e-01,-7.438998810447484678e-01,3.899999999999999994e-02
-1.103051678682304276e-01,-7.524978488635654106e-01,4.000000000000000083e-02
-1.130160877547259773e-01,-7.604634412649865505e-01,4.100000000000000172e-02
-1.155935082607622011e-01,-7.677990910990413198e-01,4.200000000000000261e-02
-1.180321091141380563e-01,-7.745079797755597406e-01,4.300000000000000350e-02
-1.203272559810905779e-01,-7.805940736880089270e-01,4.399999999999999745e-02
-1.224750008999996587e-01,-7.860621399078847604e-01,4.499999999999999833e-02
-1.244720796096168980e-01,-7.909177571508846372e-01,4.599999999999999922e-02
-1.263159061442503672e-01,-7.951673263413265857e-01,4.700000000000000011e-02
-1.280045648860225205e-01,-7.988180814456945500e-01,4.800000000000000100e-02
-1.295368002195564916e-01,-8.018781003084278769e-01,4.900000000000000189e-02
-1.309120039374606914e-01,-8.043563152051650400e-01,5.000000000000000278e-02
-1.321302005496095000e-01,-8.062625228694717539e-01,5.100000000000000366e-02
-1.331920306580777202e-01,-8.076073938729073642e-01,5.200000000000000455e-02
-1.340987325681707865e-01,-8.084024813629504536e-01,5.299999999999999850e-02
-1.348521223061203700e-01,-8.086602291480108340e-01,5.399999999999999939e-02
-1.354545722255071361e-01,-8.083939793152135067e-01,5.500000000000000028e-02
-1.359089883818088151e-01,-8.076179795162038433e-01,5.600000000000000117e-02
-1.362187868590299111e-01,-8.063473901525949339e-01,5.700000000000000205e-02
-1.364683268259042626e-01,-8.062536801720874280e-01,5.800000000000000294e-02
-1.365891968481131036e-01,-8.058793207314901563e-01,5.900000000000000383e-02
-1.364852619702205117e-01,-8.031580264220071763e-01,5.999999999999999778e-02
-1.362539141124518571e-01,-8.000066288575278239e-01,6.099999999999999867e-02
-1.359011004302775050e-01,-7.964525281027003967e-01,6.199999999999999956e-02
-1.354330121057902847e-01,-7.925213600880464115e-01,6.300000000000000044e-02
-1.348559989042009410e-01,-7.882360915517541144e-01,6.400000000000000133e-02
-1.341766773160875670e-01,-7.836198898425791315e-01,6.500000000000000222e-02
-1.334019331713543477e-01,-7.786967399768273124e-01,6.600000000000000311e-02
-1.325389043816858625e-01,-7.734916207406579147e-01,6.700000000000000400e-02
-1.315949582709297350e-01,-7.680305502358409919e-01,6.800000000000000488e-02
-1.304171962009418595e-01,-7.588684070441298335e-01,6.900000000000000577e-02
-1.291111326438486862e-01,-7.480806027577446837e-01,7.000000000000000666e-02
-1.279819661425559418e-01,-7.421233250619461153e-01,7.100000000000000755e-02
-1.268083384857005835e-01,-7.360813827018845013e-01,7.200000000000000844e-02
