0.212,0.482
0.203053950606955,0.472536164679376
0.194112172469758,0.46307485366487
0.185178190971375,0.453622370579152
0.176256208183273,0.444182467318624
0.167350511176205,0.434759730937905
0.158464307842035,0.425357898984313
0.149601520904774,0.415981903193869
0.140765101652503,0.406634228370417
0.131959176861593,0.397318919228852
0.123187237013013,0.38804087412574
0.114453729061388,0.378804484599689
0.105762749800019,0.369614100302665
0.0971182571837994,0.360472031011663
0.088523893328586,0.35138163970412
0.07998285558352,0.34234634095763
0.0714983594771307,0.333368350161636
0.0630735818840635,0.324451452569582
0.0547127099477703,0.315600011243619
0.0464185558694157,0.306817722554933
0.0381934661388659,0.298108438976584
0.0300414815168455,0.289475874646535
0.0219653548975614,0.280922950028697
0.0139685809733511,0.272451217128553
0.00605401053459694,0.26406606401663
-0.00177539593627769,0.255769833399314
-0.0095158099579061,0.247563614874901
-0.0171642034050611,0.239452410335301
-0.0247170159927843,0.231438683768951
-0.0321726416092127,0.223523871081989
-0.0395267077252468,0.215712886342946
-0.0467775068861345,0.208008728248255
-0.0539226616486523,0.200414471838825
-0.0609603728003272,0.192933849327869
-0.067887795720992,0.185567741035684
-0.0747029787423417,0.178318967095808
-0.0814041980510879,0.17119053391075
-0.0879890197710912,0.164183400501742
-0.0944556343389443,0.157301216029344
-0.100802018400079,0.150545831864442
-0.107027358371647,0.143917358803065
-0.113129338650753,0.137419637992448
-0.119106609253057,0.131052483039855
-0.124957356725358,0.124817494875967
-0.130679974348612,0.118717366968514
-0.136272083309207,0.112752886135714
-0.141732325116959,0.10692542066899
-0.147059633719969,0.101235663826499
-0.152253131992048,0.0956850586776875
-0.157310334355808,0.0902741981618702
-0.162230728501078,0.0850030983264915
-0.167014367379961,0.0798727583082844
-0.171660352020414,0.0748845988455557
-0.176167441243645,0.0700377590041501
-0.180535645143206,0.0653334290824684
-0.184765044994634,0.0607737508935974
-0.188854735804072,0.0563583403687576
-0.192806080034851,0.0520878026290104
-0.196617608944265,0.047961770591769
-0.200290487875065,0.0439809155348769
-0.203823989317117,0.0401440974821909
-0.207219572345995,0.0364527737773348
-0.210477189566325,0.0329059843484157
-0.213597150638623,0.0295038257823964
-0.216578939969672,0.0262452925809272
-0.219424233316207,0.0231303578911248
-0.222133337329762,0.0201572920572278
-0.224705924698269,0.0173262682521655
-0.2271423102347,0.0146358525315482
-0.229442449473552,0.0120854075966247
-0.231607883011495,0.00967511405143792
-0.233639404232215,0.00740112929334114
-0.235537896439391,0.00526418925957794
-0.237304517586323,0.00326169784699819
-0.238940447220294,0.00139194671791232
-0.240447882134074,-0.000344180372744333
