Drag (N),Lift (N),Time (s)
1.81765621654158,0.0926298944160392,0
1.89705923960832,-0.0938188627521218,0.0010126582278481
1.97653022610626,-0.285715972708934,0.0020253164556962
2.05593440926322,-0.482900080663159,0.0030379746835443
2.13498000443378,-0.685202494969881,0.00405063291139241
2.21346242890828,-0.892405997820053,0.00506329113924051
2.2912346077389,-1.10423795533984,0.00607594936708861
2.36809625674368,-1.32053824358257,0.00708860759493671
2.4438541147436,-1.54085152082953,0.00810126582278481
2.51830728306615,-1.76495497814481,0.00911392405063291
2.591322350757,-1.99251048258882,0.010126582278481
2.66278149657268,-2.22319343747964,0.0111392405063291
2.73250736769754,-2.45663196069617,0.0121518987341772
2.80030877044089,-2.69231997589869,0.0131645569620253
2.86611539313761,-2.92993330440661,0.0141772151898734
2.92989162941413,-3.16894356968553,0.0151898734177215
2.99140173432891,-3.40886778446725,0.0162025316455696
3.05057532794553,-3.6492570968379,0.0172151898734177
3.107373670876,-3.88956187586018,0.0182278481012658
3.16176462295666,-4.12938624153712,0.0192405063291139
3.21359001352684,-4.36814644419539,0.020253164556962
3.2626966953526,-4.60529518433168,0.0212658227848101
3.30901926921811,-4.84023790083161,0.0222784810126582
3.35253288583671,-5.07234395191443,0.0232911392405063
3.39316951027283,-5.30112788793763,0.0243037974683544
3.43082049029597,-5.52601949185725,0.0253164556962025
3.46537168885389,-5.74640569475665,0.0263291139240506
3.4968415212243,-5.96157597171773,0.0273417721518987
3.52504294130941,-6.17092630961649,0.0283544303797468
3.5499166808634,-6.37385635410618,0.0293670886075949
3.57151543971572,-6.56974994133871,0.030379746835443
3.58982414677152,-6.75828643137555,0.0313924050632911
3.60480224290499,-6.93887941612772,0.0324050632911392
3.61654493231436,-7.1112247871748,0.0334177215189873
3.62526692335326,-7.27489354801686,0.0344303797468354
3.63095650672416,-7.42947380955984,0.0354430379746835
3.63362474201783,-7.57470805806828,0.0364556962025316
3.63345363022337,-7.71027138653569,0.0374683544303797
3.63051219196166,-7.83588214557753,0.0384810126582278
3.62487200929855,-7.95132188115645,0.039493670886076
3.6166476221071,-8.05626571645083,0.0405063291139241
3.60596731655716,-8.15061176504108,0.0415189873417722
3.5928993354063,-8.23421703155072,0.0425316455696203
3.57752025051656,-8.30702176376588,0.0435443037974684
3.56005669515059,-8.36899362020119,0.0445569620253165
3.5406641134401,-8.42021604707807,0.0455696202531646
3.51944217199172,-8.46080445376381,0.0465822784810127
3.4965389775206,-8.4909302929644,0.0475949367088608
3.47221145350887,-8.51074648626485,0.0486075949367089
3.44661273002351,-8.520525692736,0.049620253164557
3.41984394023851,-8.52045512541309,0.0506329113924051
3.39220183373191,-8.51093426625556,0.0516455696202532
3.36385529602701,-8.49234927422008,0.0526582278481013
