Drag (N),Lift (N),Time (s)
-2.358,2.75,0
-2.37459697045313,2.91902556904539,0.001
-2.39124548680007,3.08798958275555,0.002
-2.40799690324704,3.25683039129503,0.003
-2.42490219118288,3.425486156431,0.004
-2.44201174916373,3.59389475884005,0.005
-2.45937521456591,3.76199370721473,0.006
-2.47704127745709,3.92972004975852,0.007
-2.49505749723038,4.09701028864836,0.008
-2.51347012253954,4.26380029803175,0.009
-2.53232391506554,4.43002524611155,0.01
-2.55166197763564,4.59561952185469,0.011
-2.57152558720559,4.76051666684273,0.012
-2.59195403320401,4.9246493127612,0.013
-2.61298446172472,5.08794912500173,0.014
-2.63465172603885,5.25034675282659,0.015
-2.65698824388281,5.41177178651783,0.016
-2.68002386196158,5.57215272190551,0.017
-2.7037857280887,5.73141693263853,0.018
-2.72829817136544,5.88949065053053,0.019
-2.75358259078103,6.04629895427931,0.02
-2.77965735259448,6.20176576682419,0.021
-2.80653769683609,6.35581386156958,0.022
-2.83423565324272,6.50836487766595,0.023
-2.86275996691664,6.6593393445017,0.024
-2.8921160339717,6.80865671552042,0.025
-2.92230584740389,6.95623541143859,0.026
-2.9533279533961,7.10199287289871,0.027
-2.9851774182379,7.24584562255237,0.028
-3.01784580601221,7.38770933652704,0.029
-3.05132116717061,7.5274989251896,0.03
-3.08558803808819,7.66512862307856,0.031
-3.12062745165741,7.80051208783676,0.032
-3.15641695894884,7.93356250793563,0.033
-3.19293066193377,8.06419271894278,0.034
-3.23013925723111,8.19231532804509,0.035
-3.26801009080794,8.31784284650183,0.036
-3.30650722352948,8.44068782966442,0.037
-3.34559150742081,8.56076302416372,0.038
-3.38522067246937,8.67798152183035,0.039
-3.42534942376324,8.79225691988065,0.04
-3.46592954872761,8.90350348686787,0.041
-3.50691003418799,9.01163633386912,0.042
-3.5482371929567,9.11657159034886,0.043
-3.58985479960655,9.21822658411399,0.044
-3.63170423506417,9.31652002475061,0.045
-3.6737246396245,9.41137218991008,0.046
-3.71585307395799,9.50270511379225,0.047
-3.75802468765272,9.59044277715542,0.048
-3.80017289480568,9.67451129816765,0.049
-3.84222955615064,9.754839123401,0.05
-3.88412516718417,9.83135721826017,0.051
-3.92578905172732,9.90399925612939,0.052
-3.96714956033774,9.97270180551651,0.053
-4.00813427296566,10.0374045144713,0.054
-4.04867020522826,10.0980502915555,0.055
-4.08868401765873,10.154585482646,0.056
-4.12810222727124,10.2069600428578,0.057
-4.16685142076913,10.255127702885,0.058
-4.20485846871193,10.2990461290661,0.059
-4.24205073994788,10.3386770764999,0.06
-4.27835631561102,10.37398653455,0.061
-4.3137042019774,10.4049448641012,0.062
-4.34802454147245,10.4315269259512,0.063
-4.38124882112149,10.4537121997475,0.064
-4.4133100777379,10.4714848929069,0.065
-4.44414309914837,10.4848340389864,0.066
-4.47368462076219,10.4937535850066,0.067
-4.5018735168014,10.4982424672641,0.068
-4.52865098552159,10.4983046752051,0.069
