Drag (N),Lift (N),Time (s)
-4.091,7.08600000000001,0
-4.07879440059299,7.04804275878575,0.001
-4.06655329843137,7.01004059927122,0.002
-4.05424125688156,6.97194868938845,0.003
-4.04182297134942,6.93372236933693,0.004
-4.02926333479419,6.89531723722486,0.005
-4.01652750263768,6.8566892341209,0.006
-4.00358095687113,6.81779472832282,0.007
-3.99038956916495,6.77859059865121,0.008
-3.97691966279092,6.73903431657959,0.009
-3.96313807317103,6.69908402701529,0.01
-3.94901220687262,6.65869862754968,0.011
-3.93451009887581,6.61783784600032,0.012
-3.91960046794595,6.57646231607261,0.013
-3.90425276995166,6.53453365097414,0.014
-3.88843724897697,6.49201451482025,0.015
-3.87212498608506,6.44886869167604,0.016
-3.85528794560034,6.40506115208648,0.017
-3.83789901878569,6.36055811695366,0.018
-3.81993206480167,6.31532711862725,0.019
-3.80136194884587,6.26933705908275,0.02
-3.78216457738115,6.22255826506964,0.021
-3.76231693037354,6.17496254012049,0.022
-3.74179709047198,6.12652321332066,0.023
-3.72058426907459,6.0772151847473,0.024
-3.69865882923791,6.02701496749565,0.025
-3.67600230539841,5.97590072622003,0.026
-3.6525974198876,5.92385231212647,0.027
-3.628428096235,5.87085129436385,0.028
-3.60347946926538,5.81688098777008,0.029
-3.57773789200922,5.76192647693979,0.03
-3.55119093945768,5.70597463659001,0.031
-3.52382740920534,5.64901414821018,0.032
-3.49563731903585,5.59103551299277,0.033
-3.46661190151744,5.53203106105068,0.034
-3.43674359568601,5.47199495693718,0.035
-3.40602603590489,5.41092320149408,0.036
-3.37445403800055,5.34881363006281,0.037
-3.34202358278338,5.285665907103,0.038
-3.30873179707242,5.22148151727155,0.039
-3.27457693235149,5.15626375302443,0.04
-3.2395583411926,5.09001769881186,0.041
-3.20367645159028,5.02275021194572,0.042
-3.16693273935717,4.95446990022586,0.043
-3.12932969873765,4.88518709641976,0.044
-3.09087081140203,4.81491382969697,0.045
-3.05156051398821,4.74366379412642,0.046
-3.0114041643621,4.67145231435141,0.047
-2.97040800677129,4.59829630856263,0.048
-2.92857913606862,4.52421424889508,0.049
-2.8859254611844,4.44922611938004,0.05
-2.84245566802635,4.37335337158713,0.051
-2.79817918198666,4.29661887809626,0.052
-2.75310613023451,4.21904688394193,0.053
-2.70724730397079,4.14066295617613,0.054
-2.66061412081942,4.06149393169782,0.055
-2.61321858752589,3.98156786349947,0.056
-2.56507326313025,3.90091396548214,0.057
-2.51619122277627,3.81956255599172,0.058
-2.46658602231334,3.73754500022929,0.059
-2.41627166384099,3.65489365168817,0.06
-2.36526256233917,3.57164179276998,0.061
-2.31357351351948,3.48782357473053,0.062
-2.2612196630244,3.40347395710494,0.063
-2.20821647709242,3.3186286467591,0.064
-2.1545797147977,3.23332403671226,0.065
-2.10032540196275,3.14759714487236,0.066
-2.04546980683214,3.06148555282226,0.067
-1.99002941758451,2.97502734479143,0.068
-1.93402092174876,2.88826104694316,0.069
-1.87746118757868,2.80122556710325,0.07
-1.82036724742871,2.71396013505062,0.071
-1.7627562831612,2.62650424348589,0.072
-1.70464561360352,2.53889758978789,0.073
-1.64605268406097,2.45118001866269,0.074
-1.58699505787928,2.36339146578394,0.075
-1.52749041003803,2.2755719025169,0.076
-1.46755652274423,2.18776128181271,0.077
-1.40721128298322,2.09999948535277,0.078
-1.34647268197195,2.01232627201706,0.079
-1.28535881644863,1.92478122774322,0.08
-1.2238878917207,1.8374037168374,0.081
-1.16207822638282,1.75023283479068,0.082
-1.09994825860567,1.66330736264906,0.083
-1.03751655388634,1.57666572297814,0.084
-0.974801814141957,1.49034593745774,0.085
-0.911822888018611,1.40438558613519,0.086
-0.848598782280104,1.31882176836043,0.087
-0.785148674132771,1.23369106541999,0.088
-0.721491924336082,1.14902950488135,0.089
-0.657648090942409,1.06487252665402,0.09
-0.593636943503961,0.981254950768467,0.091
-0.529478477580334,0.898210946869085,0.092
-0.46519292937635,0.815774005413166,0.093
-0.400800790337004,0.733976910563361,0.094
-0.336322821524334,0.652851714757402,0.095
-0.271780067599952,0.57242971493525,0.096
-0.207193870236783,0.492741430400656,0.097
-0.142585880784334,0.413816582291293,0.098
-0.0779780720134519,0.335684074629135,0.099
-0.0133927487691779,0.258371976920659,0.1
0.0511474426362171,0.181907508274682,0.101
0.115619506453458,0.10631702300429,0.102
0.180000091107883,0.0316259976782431,0.103
0.24426548454436,-0.0421409804133731,0.104
0.308391611450319,-0.114960223414886,0.105
0.372354032493843,-0.186808951717755,0.106
0.436127945704998,-0.257665301465572,0.107
0.499688190119144,-0.327508330786061,0.108
0.563009251790739,-0.396318024783865,0.109
0.626065272275227,-0.464075299326794,0.11
0.688830059665102,-0.530762003656824,0.111
0.75127710225404,-0.596360921855512,0.112
0.813379584890368,-0.660855773191737,0.113
0.875110408067916,-0.724231211377694,0.114
0.936442209788731,-0.786472822757011,0.115
0.997347390218141,-0.847567123446649,0.116
1.0577981391384,-0.907501555451981,0.117
1.11776646619258,-0.966264481772138,0.118
1.17722423389575,-1.02384518051038,0.119
1.23614319337556,-1.08023383800192,0.12
1.29449502278966,-1.13542154096939,0.121
1.35225136835238,-1.18940026771393,0.122
1.40938388788849,-1.24216287834782,0.123
1.46586429681735,-1.29370310407254,0.124
1.52166441645626,-1.34401553550458,0.125
1.57675622451797,-1.39309561004946,0.126
1.63111190766363,-1.44093959832324,0.127
1.6847039159593,-1.48754458961967,0.128
1.73750501907135,-1.53290847642018,0.129
1.78948836402407,-1.5770299379434,0.13
1.84062753433137,-1.61990842273078,0.131
1.89089661030348,-1.66154413026462,0.132
1.94027023031984,-1.70193799161561,0.133
1.98872365284974,-1.74109164911744,0.134
2.03623281899435,-1.77900743506744,0.135
2.08277441531588,-1.81568834945337,0.136
2.12832593671348,-1.85113803670869,0.137
2.17286574909965,-1.88536076150063,0.138
2.2163731516265,-1.91836138355809,0.139
2.25882843820796,-1.95014533154938,0.14
2.30021295808116,-1.98071857602301,0.141
2.34050917514951,-2.01008760142871,0.142
2.37970072584929,-2.03825937723941,0.143
2.41777247528287,-2.06524132819966,0.144
2.45471057136367,-2.09104130373037,0.145
2.49050249672097,-2.11566754652452,0.146
2.52513711811752,-2.1391286603739,0.147
2.55860473313776,-2.16143357727194,0.148
2.59089711391158,-2.18259152384353,0.149
