Drag (N),Lift (N),Time (s)
-2.174,3.483,0
-2.10953029951223,3.46187291391973,0.001
-2.04512712782566,3.44075707078473,0.002
-1.98085691772933,3.41966372417391,0.003
-1.91678591012045,3.39860414886733,0.004
-1.85298005838963,3.37758965128121,0.005
-1.78950493320308,3.35663157970509,0.006
-1.72642562781305,3.33574133427565,0.007
-1.66380666402751,3.31493037662304,0.008
-1.60171189896867,3.29421023912601,0.009
-1.54020443274943,3.2735925337135,0.01
-1.4793465171951,3.25308896015149,0.011
-1.41919946573666,3.23271131375534,0.012
-1.35982356460013,3.21247149246953,0.013
-1.30127798541485,3.19238150325835,0.014
-1.24362069936169,3.17245346775318,0.015
-1.18690839297991,3.15269962710384,0.016
-1.13119638574936,3.1331323459841,0.017
-1.07653854956231,3.11376411570334,0.018
-1.02298723019639,3.09460755637932,0.019
-0.970593170897817,3.07567541812949,0.02
-0.919405438180944,3.05698058124089,0.021
-0.869471349947248,3.03853605528205,0.022
-0.820836406023814,3.02035497712282,0.023
-0.773544221218033,3.00245060783166,0.024
-0.727636460981866,2.98483632842275,0.025
-0.683152779775473,2.9675256344291,0.026
-0.640130762216393,2.95053212928076,0.027
-0.598605867096675,2.93386951647115,0.028
-0.558611374346487,2.91755159049793,0.029
-0.520178335018726,2.90159222656858,0.03
-0.483335524365106,2.8860053690643,0.031
-0.448109398069977,2.87080501876015,0.032
-0.41452405170386,2.85600521880252,0.033
-0.382601183454328,2.8416200394493,0.034
-0.35236006018744,2.82766356158173,0.035
-0.323817486888353,2.8141498590009,0.036
-0.296987779525245,2.80109297952576,0.037
-0.271882741375959,2.78850692491308,0.038
-0.248511642852114,2.77640562962418,0.039
-0.226881204850681,2.76480293846649,0.04
-0.206995585658199,2.7537125831422,0.041
-0.188856371428019,2.74314815773991,0.042
-0.172462570246061,2.7331230932088,0.043
-0.157810609795722,2.72365063085848,0.044
-0.14489433862764,2.71474379493156,0.045
-0.133705031035146,2.70641536429894,0.046
-0.124231395531282,2.69867784333177,0.047
-0.116459586918388,2.69154343200696,0.048
-0.110373221936344,2.68502399530656,0.049
-0.105953398470655,2.67913103197435,0.05
-0.103178718296744,2.6738756426959,0.051
-0.102025313331956,2.66926849777145,0.052
-0.102466875361982,2.6653198043533,0.053
-0.104474689203692,2.66203927332249,0.054
-0.10801766926162,2.65943608588139,0.055
-0.11306239943074,2.65751885994169,0.056
-0.119573176293562,2.65629561638901,0.057
-0.127512055555078,2.65577374530727,0.058
-0.136838901654641,2.65595997224822,0.059
-0.147511440489507,2.65686032463236,0.06
-0.159485315180512,2.6584800983697,0.061
-0.172714144806148,2.66082382478931,0.062
