Drag (N),Lift (N),Time (s)
-5.26000000000005,5.76500000000005,0
-5.04544008299834,5.52377146006689,0.001
-4.83108095804023,5.28276740341907,0.002
-4.61712310035749,5.04221192760737,0.003
-4.40376635215828,4.80232835945598,0.004
-4.19120960761409,4.56333887155388,0.005
-3.97965049964167,4.32546410096781,0.006
-3.76928508907244,4.08892277091044,0.007
-3.56030755679668,3.85393131609148,0.008
-3.35290989946365,3.62070351247238,0.009
-3.14728162931134,3.38945011213609,0.01
-2.94360947869068,3.16037848397381,0.011
-2.74207710983933,2.93369226087862,0.012
-2.542864830449,2.70959099412304,0.013
-2.34614931555803,2.48826981558376,0.014
-2.15210333628775,2.26991910846053,0.015
-1.96089549592681,2.05472418711996,0.016
-1.77268997385183,1.84286498667651,0.017
-1.58764627775688,1.63451576290382,0.018
-1.40591900464622,1.42984480304887,0.019
-1.22765761102688,1.22901414810011,0.02
-1.05300619271802,1.03217932703772,0.021
-0.882103274673962,0.839489103570536,0.022
-0.715081611196993,0.65108523583934,0.023
-0.552067996894042,0.467102249540625,0.024
-0.393183088709133,0.287667224898211,0.025
-0.238541239340279,0.112899597882685,0.026
-0.0882503423258136,-0.0570890239495972,0.027
0.0575883109391597,-0.222195030655207,0.028
0.198880162020278,-0.38232296382695,0.029
0.335537503884749,-0.537385654958977,0.03
0.467479586780494,-0.687304348001704,0.031
0.594632711394593,-0.832008805885913,0.032
0.716930309158281,-0.971437400827126,0.033
0.834313009592281,-1.1055371882535,0.034
0.946728694612883,-1.23426396423297,0.035
1.054132539746,-1.35758230630787,0.036
1.15648704222321,-1.47546559767848,0.037
1.25376203596074,-1.58789603470947,0.038
1.34593469344883,-1.69486461776652,0.039
1.43298951460591,-1.79637112542337,0.04
1.51491830267814,-1.89242407211232,0.041
1.59172012729131,-1.98304064932398,0.042
1.66340127478771,-2.06824665049482,0.043
1.72997518600652,-2.14807637975296,0.044
1.79146238169099,-2.22257254472483,0.045
1.84789037573067,-2.2917861336367,0.046
1.89929357647087,-2.35577627697612,0.047
1.94571317634528,-2.4146100940087,0.048
1.98719703011048,-2.4683625244758,0.049
2.02379952198356,-2.51711614582755,0.05
2.05558142200529,-2.56096097637436,0.051
2.08260973197256,-2.59999426476796,0.052
2.10495752130329,-2.63432026624936,0.053
2.12270375321655,-2.66405000612788,0.054
2.13593310162869,-2.68930103097984,0.055
2.14473575918353,-2.71019714807997,0.056
2.14920723685133,-2.72686815360151,0.057
2.14944815554611,-2.73944955014306,0.058
2.14556403022577,-2.74808225416093,0.059
2.13766504695226,-2.75291229390562,0.06
2.12586583340155,-2.7540904984794,0.061
2.110285223324,-2.75177217864923,0.062
2.09104601546579,-2.74611680006524,0.063
2.06827472747088,-2.73728764954973,0.064
2.0421013452904,-2.72545149513459,0.065
2.01265906863307,-2.71077824053755,0.066
1.98008405299536,-2.69344057477764,0.067
1.94451514881404,-2.67361361763978,0.068
1.90609363828691,-2.65147456170577,0.069
1.86496297040885,-2.62720231167566,0.07
1.82126849477095,-2.60097712170762,0.071
1.7751571946696,-2.57298023150837,0.072
1.72677742007055,-2.5433935019077,0.073
1.67627862096969,-2.51239905065095,0.074
1.62381108168806,-2.48017888914234,0.075
1.56952565663296,-2.44691456086936,0.076
1.51357350805065,-2.41278678223431,0.077
1.45610584628797,-2.37797508651335,0.078
1.3972736730717,-2.3426574716568,0.079
1.33722752830421,-2.30701005263548,0.08
1.27611724086312,-2.27120671902833,0.081
1.2140916838805,-2.23541879853492,0.082
1.15129853496422,-2.19981472708412,0.083
1.08788404180984,-2.16455972619576,0.084
1.02399279363669,-2.12981548823697,0.085
0.959767498865728,-2.09573987019801,0.086
0.895348769440284,-2.06248659659456,0.087
0.830874912173099,-2.03020497208406,0.088
0.766481727484848,-1.99903960436352,0.089
0.702302315880372,-1.96913013789429,0.09
0.638466892489057,-1.94061099897697,0.091
0.575102609975548,-1.91361115267564,0.092
0.512333390106049,-1.88825387206594,0.093
0.450279764234008,-1.86465652025569,0.094
0.389058722947066,-1.84293034560019,0.095
0.328783575094807,-1.82318029050666,0.096
0.269563816394078,-1.80550481419424,0.097
0.211505007785608,-1.7899957297464,0.098
0.154708663692311,-1.77673805576333,0.099
0.099272150306124,-1.76580988289113,0.1
0.04528859400648,-1.7572822554738,0.101
-0.00715320001024819,-1.75121906854236,0.102
-0.0579688188349176,-1.74767698032379,0.103
