Drag (N),Lift (N),Time (s)
0.94500000000002,-0.473000000000001,0
0.959939569562058,-0.502030799368906,0.001
0.974862620471606,-0.53102868653918,0.002
0.989752666242587,-0.559960796425421,0.003
1.00459328465665,-0.588794358091631,0.004
1.01936814973449,-0.617496741633456,0.005
1.03406106351239,-0.646035504829834,0.006
1.04865598755986,-0.674378439487883,0.007
1.06313707417452,-0.702493617405365,0.008
1.07748869719117,-0.730349435875774,0.009
1.09169548234291,-0.757914662661966,0.01
1.10574233711282,-0.785158480365153,0.011
1.11961448001606,-0.81205053011725,0.012
1.13329746925319,-0.838560954525743,0.013
1.14677723067705,-0.864660439801649,0.014
1.16004008501681,-0.890320257002594,0.015
1.17307277430431,-0.915512302324656,0.016
1.18586248744961,-0.940209136378366,0.017
1.19839688491445,-0.964384022386056,0.018
1.21066412243386,-0.988010963239759,0.019
1.22265287373868,-1.01106473736089,0.02
1.23435235223328,-1.03352093330511,0.021
1.24575233158538,-1.05535598305806,0.022
1.25684316518669,-1.07654719397005,0.023
1.267615804446,-1.0970727792801,0.024
1.27806181587801,-1.11691188718249,0.025
1.2881733969545,-1.13604462839142,0.026
1.29794339068635,-1.15445210216217,0.027
1.3073652989078,-1.17211642072989,0.028
1.31643329423719,-1.18902073212997,0.029
1.32514223069076,-1.20514924136691,0.03
1.33348765292918,-1.22048722990142,0.031
1.34146580411918,-1.23502107342864,0.032
1.3490736323955,-1.24873825792336,0.033
1.35630879591129,-1.26162739393095,0.034
1.36316966646788,-1.27367822908637,0.035
1.36965533171803,-1.28488165884613,0.036
1.37576559593924,-1.29522973542171,0.037
1.38150097937711,-1.30471567490575,0.038
1.38686271616141,-1.31333386258581,0.039
1.39185275080034,-1.32107985644348,0.04
1.39647373326164,-1.32795038883966,0.041
1.40072901265187,-1.33394336639038,0.042
1.40462262950808,-1.33905786804025,0.043
1.40815930671903,-1.34329414134396,0.044
1.41134443909558,-1.34665359696928,0.045
1.41418408161311,-1.34913880143805,0.046
1.41668493635095,-1.35075346812468,0.047
1.41885433815686,-1.35150244653453,0.048
1.42070023906689,-1.3513917098876,0.049
1.42223119151369,-1.35042834103575,0.05
1.42345633035844,-1.34862051674432,0.051
1.42438535378428,-1.34597749037197,0.052
1.42502850309113,-1.34250957298492,0.053
1.42539654143403,-1.33822811294474,0.054
1.42550073154925,-1.33314547401077,0.055
1.42535281251449,-1.32727501200117,0.056
1.4249649755911,-1.32063105005856,0.057
1.42434983919842,-1.31322885256858,0.058
1.42352042307175,-1.30508459778174,0.059
1.42249012165705,-1.29621534919095,0.06
1.42127267679715,-1.28663902571905,0.061
1.41988214976534,-1.27637437077236,0.062
1.41833289270348,-1.26544092021813,0.063
1.41663951952313,-1.25385896934504,0.064
1.41481687632876,-1.24164953886767,0.065
1.41288001142333,-1.22883434003692,0.066
1.41084414495705,-1.21543573891977,0.067
1.40872463828083,-1.20147671991264,0.068
1.40653696306636,-1.18698084855374,0.069
1.4042966702551,-1.17197223370057,0.07
1.40201935889875,-1.15647548913936,0.071
1.39972064495377,-1.14051569469398,0.072
1.39741613009252,-1.12411835690199,0.073
1.39512137059346,-1.10730936932632,0.074
1.39285184637241,-1.09011497257058,0.075
1.39062293021672,-1.07256171406676,0.076
1.38844985728323,-1.05467640770346,0.077
1.38634769492073,-1.03648609336289,0.078
1.38433131287634,-1.01801799643453,0.079
1.38241535394474,-0.999299487372744,0.08
1.38061420511771,-0.980358041365236,0.081
1.3789419692908,-0.961221198178494,0.082
1.37741243758214,-0.941916522245513,0.083
1.37603906231745,-0.922471563060246,0.084
1.37483493073358,-0.902913815942116,0.085
1.37381273945146,-0.883270683232807,0.086
1.37298476976749,-0.86356943598633,0.087
1.37236286381087,-0.843837176211902,0.088
1.3719584016122,-0.824100799727819,0.089
1.37178227912697,-0.804386959682844,0.09
1.3718448872553,-0.784722030800051,0.091
1.37215609189732,-0.765132074396256,0.092
1.37272521508139,-0.745642804228366,0.093
1.37356101719985,-0.726279553216043,0.094
1.37467168038499,-0.707067241088084,0.095
1.37606479305531,-0.688030342997847,0.096
1.37774733565971,-0.669192859150918,0.097
1.37972566764489,-0.650578285485992,0.098
1.38200551566853,-0.632209585447699,0.099
1.38459196307834,-0.614109162887762,0.1
1.38748944067445,-0.596298836128525,0.101
1.39070171876992,-0.578799813220451,0.102
1.39423190056153,-0.561632668422759,0.103
1.39808241682035,-0.544817319933858,0.104
1.40225502190886,-0.52837300889573,0.105
1.4067507911287,-0.512318279693864,0.106
1.4115701194005,-0.496670961571775,0.107
1.41671272127444,-0.481448151576584,0.108
1.42217763226762,-0.46666619884952,0.109
1.42796321152176,-0.452340690272644,0.11
1.43406714577165,-0.438486437480487,0.111
1.44048645461295,-0.425117465242726,0.112
1.44721749705454,-0.412247001221441,0.113
1.4542559793387,-0.399887467103962,0.114
1.46159696400962,-0.388050471109759,0.115
1.46923488020832,-0.376746801867346,0.116
1.47716353516983,-0.365986423654694,0.117
1.48537612689595,-0.355778472994202,0.118
1.49386525797472,-0.346131256590887,0.119
1.50262295051571,-0.337052250600104,0.12
1.5116406621678,-0.328548101208813,0.121
1.52090930318424,-0.320624626512139,0.122
1.53041925449795,-0.313286819664824,0.123
1.54016038676779,-0.306538853284996,0.124
1.55012208035509,-0.300384085085653,0.125
1.56029324618772,-0.294825064707254,0.126
1.57066234746762,-0.289863541722895,0.127
1.58121742217596,-0.285500474785691,0.128
1.59194610632893,-0.281736041886234,0.129
1.60283565793553,-0.278569651686316,0.13
1.61387298160784,-0.275999955893483,0.131
1.62504465377293,-0.274024862639512,0.132
1.63633694843456,-0.272641550824443,0.133
1.64773586343218,-0.271846485386483,0.134
1.65922714714349,-0.271635433456879,0.135
1.67079632557677,-0.272003481357672,0.136
1.68242872979797,-0.27294505239924,0.137
1.69410952363766,-0.274453925433558,0.138
1.70582373162232,-0.276523254118269,0.139
1.71755626707416,-0.279145586845909,0.14
1.72929196032394,-0.282312887291966,0.141
1.74101558698074,-0.286016555534919,0.142
1.75271189620328,-0.29024744970094,0.143
1.76436563891716,-0.294995908085604,0.144
1.77596159592311,-0.300251771704702,0.145
1.78748460584153,-0.306004407226085,0.146
1.7989195928393,-0.312242730234469,0.147
1.81025159408553,-0.31895522878111,0.148
1.82146578688351,-0.326129987170467,0.149
1.83254751542721,-0.333754709936194,0.15
1.84348231713164,-0.341816745959116,0.151
1.8542559484872,-0.350303112680329,0.152
1.86485441038969,-0.359200520363036,0.153
1.8752639728986,-0.368495396357377,0.154
1.8854711993779,-0.378173909323197,0.155
1.89546296997466,-0.388221993366491,0.156
1.9052265043929,-0.398625372046117,0.157
1.9147493839209,-0.409369582208347,0.158
1.92401957267266,-0.420439997607809,0.159
1.93302543800541,-0.431821852274505,0.16
1.94175577007706,-0.443500263587763,0.161
1.95019980050941,-0.455460255019172,0.162
1.95834722012484,-0.467686778507936,0.163
1.96618819572608,-0.480164736433346,0.164
1.97371338589088,-0.49287900315058,0.165
1.98091395575547,-0.505814446057476,0.166
1.98778159076258,-0.518955946161421,0.167
1.99430850935234,-0.53228841811716,0.168
2.00048747457636,-0.545796829707831,0.169
2.00631180461747,-0.559466220743293,0.17
2.01177538220002,-0.573281721351421,0.171
2.01687266287784,-0.587228569639821,0.172
2.02159868218927,-0.601292128707123,0.173
2.02594906167078,-0.615457902984818,0.174
2.02992001372343,-0.629711553892351,0.175
2.03350834532828,-0.644038914790034,0.176
2.03671146060934,-0.658426005216105,0.177
2.03952736224508,-0.672859044396136,0.178
2.04195465173147,-0.687324464014759,0.179
2.04399252850216,-0.70180892024155,0.18
2.04564078791328,-0.716299305004686,0.181
2.0468998181028,-0.73078275650783,0.182
2.04777059573658,-0.745246668987467,0.183
