1.613220245904178340e-01,1.724553247721291038e-01,1.816794113594704385e-01,1.897440624353856631e-01,1.970600765576903113e-01,2.041522488191406526e-01,2.110999456703162858e-01
1.766562811419819246e-01,1.960935643190696576e-01,2.134396760799148474e-01,2.286299410508691454e-01,2.419830368849193725e-01,2.534677476652663630e-01,2.635863277349221323e-01
1.754714170403240958e-01,1.992663852754612275e-01,2.215140605452623201e-01,2.422007322193342749e-01,2.614580857587752716e-01,2.790848318116075921e-01,2.950011551783501274e-01
1.696457819382675425e-01,1.952225156614062762e-01,2.193390248402523612e-01,2.433263828590492006e-01,2.660176807558006229e-01,2.874492238531666244e-01,3.076807788127504661e-01
1.621163196643176097e-01,1.880719238978194874e-01,2.146873450942259898e-01,2.395609793337239724e-01,2.632068298727765487e-01,2.872543422065926277e-01,3.100398969943573002e-01
