0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.362401757054743201e-01,-1.899529628012663662e-05,3.125000000000000065e-04
-3.558888463338272246e-01,-7.734018828017969729e-05,6.250000000000000130e-04
-3.761053642911091899e-01,-1.768119838156564352e-04,9.374999999999999653e-04
-3.949418776557119815e-01,-3.188134684658295356e-04,1.250000000000000026e-03
-4.133289574472235328e-01,-5.045510271215840597e-04,1.562500000000000087e-03
-4.314551390757613847e-01,-7.350823748421296327e-04,1.874999999999999931e-03
-4.494306194428678847e-01,-1.011340412352214335e-03,2.187500000000000208e-03
-4.673043343117494475e-01,-1.334144075534912091e-03,2.500000000000000052e-03
-4.851021029363214443e-01,-1.704206601792017470e-03,2.812499999999999896e-03
-5.028385495204902300e-01,-2.122142609166517615e-03,3.125000000000000173e-03
-5.205225163858893112e-01,-2.588474443120830290e-03,3.437500000000000017e-03
-5.381594733405129505e-01,-3.103637884218671174e-03,3.749999999999999861e-03
-5.557527413390578319e-01,-3.667987287871189283e-03,4.062500000000000139e-03
-5.733041831786289677e-01,-4.281800228443717604e-03,4.375000000000000416e-03
-5.908146328398853342e-01,-4.945281717759090166e-03,4.687499999999999827e-03
-6.082841814067695418e-01,-5.658568059999620828e-03,5.000000000000000104e-03
-6.257123764756938877e-01,-6.421730395305544868e-03,5.312500000000000382e-03
-6.430983655265877230e-01,-7.234777975271600853e-03,5.624999999999999792e-03
-6.604410011511582246e-01,-8.097661205853532926e-03,5.937500000000000069e-03
-6.777389194399583427e-01,-9.010274486977762343e-03,6.250000000000000347e-03
-6.949905990366150865e-01,-9.972458873196475213e-03,6.562499999999999757e-03
-7.121944060347021876e-01,-1.098400457578426262e-02,6.875000000000000035e-03
-7.293486283314428720e-01,-1.204465332351381188e-02,7.187500000000000312e-03
-7.464515020619927332e-01,-1.315410059680004705e-02,7.499999999999999722e-03
-7.635012320310771150e-01,-1.431199774781234668e-02,7.812500000000000000e-03
-7.804960075016807997e-01,-1.551795401744422188e-02,8.125000000000000278e-03
-7.974340144722631418e-01,-1.677153845860199916e-02,8.437500000000000555e-03
-8.143134451100335625e-01,-1.807228177406688951e-02,8.750000000000000833e-03
-8.311325050811424475e-01,-1.941967807619825528e-02,9.062499999999999375e-03
-8.478894191521875179e-01,-2.081318657485337412e-02,9.374999999999999653e-03
-8.645824354170572601e-01,-2.225223319919496581e-02,9.687499999999999931e-03
-8.812098285065232961e-01,-2.373621215840214863e-02,1.000000000000000021e-02
-8.977699018946243559e-01,-2.526448744575995192e-02,1.031250000000000049e-02
-9.142609895788830210e-01,-2.683639429013491562e-02,1.062500000000000076e-02
-9.306814571862535024e-01,-2.845124055840957816e-02,1.093750000000000104e-02
-9.468016819877155266e-01,-3.010830225105264740e-02,1.124999999999999958e-02
-9.622657351290249128e-01,-3.180682895861881160e-02,1.156249999999999986e-02
-9.784780651703651744e-01,-3.354610755203794176e-02,1.187500000000000014e-02
-9.946197767049628213e-01,-3.532535938949173115e-02,1.218750000000000042e-02
-1.010687992211881658e+00,-3.714378264270537522e-02,1.250000000000000069e-02
-1.026678067926147797e+00,-3.900055296224742146e-02,1.281250000000000097e-02
-1.042588102338637635e+00,-4.089482680921972813e-02,1.312499999999999951e-02
-1.058416622983881616e+00,-4.282574295042246293e-02,1.343749999999999979e-02
-1.074162338232744984e+00,-4.479242368516371531e-02,1.375000000000000007e-02
-1.089824007915441317e+00,-4.679397592542275386e-02,1.406250000000000035e-02
-1.105400415320854313e+00,-4.882949221946805696e-02,1.437500000000000062e-02
-1.120890360891991788e+00,-5.089805174173164803e-02,1.468750000000000090e-02
-1.136292662557699895e+00,-5.299872125722580180e-02,1.499999999999999944e-02
-1.151606157057643465e+00,-5.513055606315152291e-02,1.531249999999999972e-02
-1.166829701100302819e+00,-5.729260090883497164e-02,1.562500000000000000e-02
-1.181962172053090843e+00,-5.948389089463077678e-02,1.593750000000000028e-02
-1.197002468254215302e+00,-6.170345235032159703e-02,1.625000000000000056e-02
-1.211949509138311010e+00,-6.395030369356401179e-02,1.656250000000000083e-02
-1.226802235045028278e+00,-6.622345626882789049e-02,1.687500000000000111e-02
-1.241559607036936130e+00,-6.852191516734768006e-02,1.718750000000000139e-02
-1.256220606622948210e+00,-7.084468002855685842e-02,1.750000000000000167e-02
-1.270784235313947130e+00,-7.319074582341066060e-02,1.781250000000000194e-02
-1.285249514351098910e+00,-7.555910362005276160e-02,1.812499999999999875e-02
-1.299615484253898723e+00,-7.794874133217966072e-02,1.843749999999999903e-02
-1.313881204485986220e+00,-8.035864445052465221e-02,1.874999999999999931e-02
-1.328045753022786934e+00,-8.278779675770622792e-02,1.906249999999999958e-02
-1.342108226036018648e+00,-8.523518102688024123e-02,1.937499999999999986e-02
-1.356067737515125771e+00,-8.769977970438155856e-02,1.968750000000000014e-02
-1.369923418936569881e+00,-9.018057557671151081e-02,2.000000000000000042e-02
-1.383674418984784715e+00,-9.267655242209227318e-02,2.031250000000000069e-02
-1.397319903191029944e+00,-9.518669564682714912e-02,2.062500000000000097e-02
-1.410859053756533532e+00,-9.770999290671381066e-02,2.093750000000000125e-02
-1.424291069215980698e+00,-1.002454347136935153e-01,2.125000000000000153e-02
-1.437615164286032865e+00,-1.027920150279794803e-01,2.156250000000000180e-02
-1.450830569619447674e+00,-1.053487318357824720e-01,2.187500000000000208e-02
-1.463936531635911642e+00,-1.079145877128863673e-01,2.218749999999999889e-02
-1.476932312392941204e+00,-1.104885903741490982e-01,2.249999999999999917e-02
-1.489817189381410723e+00,-1.130697532091733820e-01,2.281249999999999944e-02
-1.502590455529572155e+00,-1.156570958042490160e-01,2.312499999999999972e-02
-1.515251418966357289e+00,-1.182496444506772465e-01,2.343750000000000000e-02
-1.527799403085404961e+00,-1.208464326396723326e-01,2.375000000000000028e-02
-1.540233746404696458e+00,-1.234465015439203950e-01,2.406250000000000056e-02
-1.552553802559881735e+00,-1.260489004859374207e-01,2.437500000000000083e-02
-1.564758940313150326e+00,-1.286526873933390713e-01,2.468750000000000111e-02
-1.576848543536943481e+00,-1.312569292411079891e-01,2.500000000000000139e-02
-1.588822011231294518e+00,-1.338607024810041790e-01,2.531250000000000167e-02
-1.600678757591242896e+00,-1.364630934582112820e-01,2.562500000000000194e-02
-1.612418212043465138e+00,-1.390631988153008813e-01,2.593750000000000222e-02
-1.624039819310071131e+00,-1.416601258836245880e-01,2.624999999999999903e-02
-1.635543039538971843e+00,-1.442529930622478418e-01,2.656249999999999931e-02
-1.648310752491412012e+00,-1.468409310164510151e-01,2.687499999999999958e-02
-1.659424884665021249e+00,-1.493507934057127229e-01,2.718749999999999986e-02
-1.668279585324887515e+00,-1.516332506914841449e-01,2.750000000000000014e-02
-1.677421308599603700e+00,-1.539110623353016349e-01,2.781250000000000042e-02
