0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.449522772621275712e-01,-7.690273792283274597e-05,6.250000000000000130e-04
-3.877789126278692877e-01,-3.181126276528166625e-04,1.250000000000000026e-03
-4.269334679665159893e-01,-7.355431383467137115e-04,1.874999999999999931e-03
-4.640810769527962676e-01,-1.337357690332783948e-03,2.500000000000000052e-03
-5.003017305152879235e-01,-2.129492439538421909e-03,3.125000000000000173e-03
-5.360615731455502520e-01,-3.116283042923601813e-03,3.749999999999999861e-03
-5.715369048421985454e-01,-4.300719671708421246e-03,4.375000000000000416e-03
-6.067904274681059640e-01,-5.684595869500907658e-03,5.000000000000000104e-03
-6.418408189997598656e-01,-7.268624794373282870e-03,5.624999999999999792e-03
-6.766890521518466040e-01,-9.052540509191882648e-03,6.250000000000000347e-03
-7.113285195301477515e-01,-1.103518840024516126e-02,6.875000000000000035e-03
-7.457491512101939168e-01,-1.321460623174307465e-02,7.499999999999999722e-03
-7.799392432296889943e-01,-1.558809705334637634e-02,8.125000000000000278e-03
-8.138863593062207746e-01,-1.815229513720382007e-02,8.750000000000000833e-03
-8.475778204263725302e-01,-2.090322601095187180e-02,9.374999999999999653e-03
-8.810009892896136785e-01,-2.383636149498629536e-02,1.000000000000000021e-02
-9.141434410087703188e-01,-2.694667049126158939e-02,1.062500000000000076e-02
-9.468899563421721011e-01,-3.022867129051707083e-02,1.124999999999999958e-02
-9.785622556762691993e-01,-3.367652004160295170e-02,1.187500000000000014e-02
-1.010812160238962809e+00,-3.728404872000930237e-02,1.250000000000000069e-02
-1.042759305823293792e+00,-4.104472506214064398e-02,1.312499999999999951e-02
-1.074379121062682962e+00,-4.495169833342712445e-02,1.375000000000000007e-02
-1.105657854569490395e+00,-4.899785070520865787e-02,1.437500000000000062e-02
-1.136585036773102519e+00,-5.317583531185766932e-02,1.499999999999999944e-02
-1.167151377349293861e+00,-5.747810916905751050e-02,1.562500000000000000e-02
-1.197348145222329352e+00,-6.189696344475233147e-02,1.625000000000000056e-02
-1.227166984611053779e+00,-6.642455196647546745e-02,1.687500000000000111e-02
-1.256599858679284587e+00,-7.105291831098697886e-02,1.750000000000000167e-02
-1.285639028975511966e+00,-7.577402163493347775e-02,1.812499999999999875e-02
-1.314277044027416075e+00,-8.057976133646485573e-02,1.874999999999999931e-02
-1.342506730068848020e+00,-8.546200060982490909e-02,1.937499999999999986e-02
-1.370321182360368484e+00,-9.041258894119490186e-02,2.000000000000000042e-02
-1.397713757118946631e+00,-9.542338358605018112e-02,2.062500000000000097e-02
-1.424678064230145758e+00,-1.004862700623282562e-01,2.125000000000000153e-02
-1.451207960990804402e+00,-1.055931816891473030e-01,2.187500000000000208e-02
-1.477297546967072606e+00,-1.107361181971093650e-01,2.249999999999999917e-02
-1.502941160035910162e+00,-1.159071634329260359e-01,2.312499999999999972e-02
-1.528133373649215088e+00,-1.210985021788031080e-01,2.375000000000000028e-02
