0.000000000000000000e+00,0.000000000000000000e+00
-4.599999999999999922e-02,0.000000000000000000e+00
-3.125652173913043286e-02,1.351406115019710211e-02
-9.141304347826081575e-03,3.378515287549275353e-02
-3.985883748562928097e-02,8.801909563644869094e-02
-3.003571428571426630e-02,1.110083594480476138e-01
-4.444673921709533376e-02,1.277551140291162124e-01
3.479689883372483195e-02,2.627375006046004935e-01
3.861616593111914103e-02,2.874440422249642801e-01
-6.023597109461623078e-02,2.938623079643740144e-01
6.552675614324363074e-04,3.881741340657501871e-01
8.291966426089311670e-02,5.740399250211841720e-01
