2.164796109124239365e+00,1.903317474386734531e+01,0.000000000000000000e+00
7.954343163159344199e-02,1.476959581149372314e+00,5.000000000000000104e-04
8.248109100166899077e-02,1.513700814136817563e+00,1.000000000000000021e-03
8.109240803657911945e-02,1.511096561554208240e+00,1.500000000000000031e-03
7.776089339163341774e-02,1.489092258320248163e+00,2.000000000000000042e-03
7.483503719080136785e-02,1.467831610701108014e+00,2.500000000000000052e-03
7.248532488284099851e-02,1.449112360284624978e+00,3.000000000000000062e-03
7.058349673387835643e-02,1.432159294627193935e+00,3.500000000000000073e-03
6.901109073019053020e-02,1.416230785655012925e+00,4.000000000000000083e-03
6.768452124953389104e-02,1.400841675188831292e+00,4.500000000000000527e-03
6.654528577827119318e-02,1.385689240315506776e+00,5.000000000000000104e-03
6.555101311587484270e-02,1.370583588592237723e+00,5.499999999999999681e-03
6.466990765831190369e-02,1.355404978001505611e+00,6.000000000000000125e-03
6.387739799008293473e-02,1.340078639067213251e+00,6.500000000000000569e-03
6.315403612342133932e-02,1.324559418044881642e+00,7.000000000000000146e-03
6.248412087423674266e-02,1.308822017251445313e+00,7.499999999999999722e-03
6.185476371964680753e-02,1.292854596817955226e+00,8.000000000000000167e-03
6.125523860116810493e-02,1.276654496466031574e+00,8.500000000000000611e-03
6.067652022313022031e-02,1.260225339961308588e+00,9.000000000000001055e-03
6.011095006439895472e-02,1.243575058193465255e+00,9.499999999999999764e-03
5.955198999405953569e-02,1.226714527672897681e+00,1.000000000000000021e-02
5.899403654498416860e-02,1.209656622664971426e+00,1.050000000000000065e-02
5.843227765742739499e-02,1.192415546226636147e+00,1.099999999999999936e-02
5.786257960793491500e-02,1.175006350448420944e+00,1.149999999999999981e-02
5.728139582446696576e-02,1.157444586450061763e+00,1.200000000000000025e-02
5.668569191885806935e-02,1.139746044531697144e+00,1.250000000000000069e-02
5.607288300949050258e-02,1.121926557879055375e+00,1.300000000000000114e-02
5.544078054657811117e-02,1.104001851610571405e+00,1.349999999999999985e-02
5.478754663428515165e-02,1.085987424633047871e+00,1.400000000000000029e-02
5.411165440510472269e-02,1.067898455826845838e+00,1.450000000000000074e-02
5.341185342019878074e-02,1.049749729097004369e+00,1.499999999999999944e-02
5.268713938795035329e-02,1.031555574144960019e+00,1.549999999999999989e-02
5.193672771093126722e-02,1.013329821364711725e+00,1.600000000000000033e-02
5.116003050424952625e-02,9.950857701603562644e-01,1.650000000000000078e-02
5.035663677529119558e-02,9.768361701600295488e-01,1.700000000000000122e-02
4.952629544617846019e-02,9.585932145072726396e-01,1.750000000000000167e-02
4.866890086263648413e-02,9.403685438517944695e-01,1.800000000000000211e-02
