0.000000000000000000e+00,0.000000000000000000e+00
-5.000000000000000278e-02,0.000000000000000000e+00
-3.490000000000000047e-02,1.311449579663663718e-02
-1.225000000000000047e-02,3.278623949159159556e-02
-5.260777376634888369e-02,8.599408654905378591e-02
-4.025000000000000105e-02,1.077262154723723775e-01
-6.205191977506828438e-02,1.248632016170095893e-01
4.131130685790261603e-02,2.511582663662750847e-01
3.626127090868198899e-02,2.756428969926819628e-01
-1.502818610634508723e-01,2.874495601687843682e-01
-1.222064404978396718e-01,3.983382456423424367e-01
-2.231914610227728191e-02,5.596646122590016592e-01
