7.397651883882636059e-02,8.626000570661676581e-02,9.763610938123166993e-02,1.099006301440485223e-01,1.199410646738023889e-01,1.298485553256373548e-01,1.398040182092382122e-01
6.279250233743602361e-02,7.648548588381440250e-02,8.817620346762694572e-02,9.863471894854723698e-02,1.109647779354440977e-01,1.237153479364331427e-01,1.335538094724624536e-01
3.837041419541258047e-02,6.462393378497714724e-02,7.759018296159866934e-02,2.334161523965136098e+01,1.019842185435332477e-01,1.130257993794384630e-01,1.228418841721015398e-01
2.606059415578739630e-02,2.982325203873250480e-02,5.292910212768901779e-02,5.579997905671181258e+00,1.432924950910643531e+02,1.059918119844193707e-01,1.142229801656049620e-01
-3.567161201778601409e-02,1.645418798696753754e-02,9.614541667578462014e-03,2.611455499318036644e+01,5.817038490629205388e-02,9.039972972080774494e-02,9.970026849900291699e-02
